event_id,date,symbol,raid_sign,event_second,decision_time_us,entry_time_us,entry_bid,entry_ask,entry_bid_amount,entry_ask_amount,lower_objective,upper_objective,label,label_status,label_exit_time_us,upper_route_exit_time_us,upper_route_exit_price,upper_route_exit_reason,lower_route_exit_time_us,lower_route_exit_price,lower_route_exit_reason,funding_rate_at_entry,source_end_time_us,raid_boundary,prior_range_low,prior_range_high,raid_extreme,range_width_bps,raid_depth_bps,response_return_signed_bps,flow_imbalance_1s_signed,flow_imbalance_5s_signed,mid_vs_mark_signed_bps,mark_vs_index_signed_bps,mark_acceptance_signed_bps,oi_change_5s_signed,bbo_imbalance_signed,spread_bps,source_file,liq_window_start_us,liq_window_end_us,liq_aligned_side,liq_aligned_notional,liq_opposing_notional,liq_total_notional,liq_aligned_count,liq_opposing_count,liq_total_count,liq_aligned_max_notional,liq_aligned_share,liq_log_aligned_opposing_ratio,liq_log_notional,liq_log_max,liq_log_count,liq_log_notional_per_range_bp,liq_log_notional_z,liq_log_max_z,liq_log_count_z,liq_log_notional_per_range_bp_z
2022-03-01:BTCUSDT:1646095566:1,2022-03-01,BTCUSDT,1,1646095566,1646095568000000,1646095568112193,43662,43662.5,15.521,21.233,43520.25,43709.25,1,upper_first,1646095574999999,1646095574999999,43709.25,target,1646095574999999,43740,stop,9.4e-05,1646179199832245,43614.75,43425.75,43614.75,43648.75,43.333963854,7.79552788907,10.8908110215,0.962295124928,0.937592931028,14.84487768,-9.57393689314,15.1453197218,11.6426366831,0.249359662893,0.114515399458,events_2022-03-01.csv,1646095566000000,1646095568000000,buy,437.675,0,437.675,1,0,1,437.675,1,6.08375882,6.08375882,6.08375882,0.69314718056,2.40694919365,-0.709387401643,-0.694741533992,-0.513455318052,-0.885391766294
2022-03-01:BTCUSDT:1646097282:-1,2022-03-01,BTCUSDT,-1,1646097282,1646097284000000,1646097284112047,43271,43271.5,4.758,93.276,43180,43366.5,1,upper_first,1646097781999999,1646097781999999,43366.5,target,1646097781999999,43373.5,stop,9.4e-05,1646179199832245,43273.25,43273.25,43459.75,43271.25,43.0982188766,0.462179290901,0.462179290901,1,0.762576521222,1.22237128939,-1.08153428117,5.30260164667,-0.689635416635,0.922509822984,0.115550163215,events_2022-03-01.csv,1646097282000000,1646097284000000,sell,430.695,0,430.695,1,0,1,430.695,1,6.06771932038,6.06771932038,6.06771932038,0.69314718056,2.39728930853,-0.717435890483,-0.702811765494,-0.513455318052,-0.890495719762
2022-03-01:BTCUSDT:1646100406:-1,2022-03-01,BTCUSDT,-1,1646100406,1646100408000000,1646100408131792,43122,43122.5,2.316,99.969,43054.25,43191.25,0,lower_first,1646100903999999,1646100903999999,43050,stop,1646100903999999,43054.25,target,9.4e-05,1646179199832245,43122.75,43122.75,43259.75,43122.25,31.7697734954,0.11594807845,0.115948078451,-0.906977772613,-0.495763081118,2.8561777711,-0.823073509508,0.74180932394,-0.127719874554,0.954162667115,0.115949422862,events_2022-03-01.csv,1646100406000000,1646100408000000,sell,5579.34,0,5579.34,1,0,1,5579.34,1,8.62700498542,8.62700498542,8.62700498542,0.69314718056,5.1739884808,0.566792583026,0.584885998433,-0.513455318052,0.576617315246
2022-03-01:BTCUSDT:1646100593:-1,2022-03-01,BTCUSDT,-1,1646100593,1646100595000000,1646100595192382,43111,43111.5,0.013,86.067,43084.25,43160.25,0,lower_first,1646100600999999,1646100600999999,43070.5,stop,1646100600999999,43084.25,target,9.4e-05,1646179199832245,43122.25,43122.25,43198.25,43111.25,17.624312275,2.55088730296,2.55088730296,1,0.892491704569,0.122936236917,-1.27591617741,2.85918944182,1.41115272719,0.989961920511,0.1159790078,events_2022-03-01.csv,1646100593000000,1646100595000000,sell,42.905,0,42.905,1,0,1,42.905,1,3.78202820881,3.78202820881,3.78202820881,0.69314718056,1.23384842004,-1.86437686984,-1.85285115875,-0.513455318052,-1.50521816071
2022-03-01:BTCUSDT:1646100903:-1,2022-03-01,BTCUSDT,-1,1646100903,1646100905000000,1646100905111479,43050,43050.5,28.625,62.153,43017.125,43094.375,0,lower_first,1646100920999999,1646100920999999,43002.5,stop,1646100920999999,43017.125,target,9.4e-05,1646179199832245,43055.75,43055.75,43133,43050.25,17.9418544561,1.27741358587,1.27741358587,0.742762669949,0.94509688045,2.90041924875,-1.46319574958,6.73910430249,-1.87210751127,0.367914320415,0.116143344115,events_2022-03-01.csv,1646100903000000,1646100905000000,sell,942.711,0,942.711,1,0,1,942.711,1,6.84981997521,6.84981997521,6.84981997521,0.69314718056,3.98047688886,-0.324984221722,-0.309299904686,-0.513455318052,-0.0539934586744
2022-03-01:BTCUSDT:1646105417:1,2022-03-01,BTCUSDT,1,1646105417,1646105419000000,1646105419111626,43059,43059.5,124.095,1.073,42992,43107.5,0,lower_first,1646105961999999,1646105961999999,42980.5,stop,1646105961999999,42992,target,9.4e-05,1646179199832245,43049.75,42934.25,43049.75,43059.25,26.8294240965,2.20674916811,2.20674916811,0,0.682011495175,-7.57219225525,0.468787784411,2.40009990358,0.119594588099,0.982939413453,0.116119068493,events_2022-03-01.csv,1646105417000000,1646105419000000,buy,21651.75,0,21651.75,1,0,1,21651.75,1,9.98288774615,9.98288774615,9.98288774615,0.69314718056,6.69458072939,1.247163388,1.26709479716,-0.513455318052,1.3800463403
2022-03-01:BTCUSDT:1646107153:1,2022-03-01,BTCUSDT,1,1646107153,1646107155000000,1646107155131622,43147,43147.5,123.172,0.124,43100.5,43176,0,lower_first,1646107398999999,1646107398999999,43097.5,stop,1646107398999999,43100.5,target,9.4e-05,1646179199832245,43138.25,43062.75,43138.25,43146.25,17.501868991,1.85450267454,2.08631550886,0.184285013281,0.943728963474,-6.63333170434,0.477140897621,4.34458817243,0.608968031119,0.994913112683,0.115882240467,events_2022-03-01.csv,1646107153000000,1646107155000000,buy,824.3055,0,824.3055,1,0,1,824.3055,1,6.71575362082,6.71575362082,6.71575362082,0.69314718056,3.87324353544,-0.392257614448,-0.376755033717,-0.513455318052,-0.110651901246
2022-03-01:BTCUSDT:1646108064:1,2022-03-01,BTCUSDT,1,1646108064,1646108066000000,1646108066111531,43271,43271.5,24.495,34.077,43160,43316.5,0,lower_first,1646108210999999,1646108210999999,43159.5,stop,1646108210999999,43160,target,9.4e-05,1646179199832245,43238.25,43081.75,43238.25,43271.25,36.1948043688,7.63213127266,7.63213127266,1,0.930836561924,-1.14843671652,1.70330387796,5.63675441322,-0.213458599301,0.0136648206116,0.115550163215,events_2022-03-01.csv,1646108064000000,1646108066000000,buy,5173.3465,0,5173.3465,1,0,1,5173.3465,1,8.55146832997,8.55146832997,8.55146832997,0.69314718056,4.96933150668,0.528888911291,0.546879931487,-0.513455318052,0.468483557929
2022-03-01:BTCUSDT:1646109214:1,2022-03-01,BTCUSDT,1,1646109214,1646109216000000,1646109216116692,43272,43272.5,87.446,19.785,43217.25,43282.25,1,upper_first,1646110119999999,1646110120999999,43282.25,target,1646110119999999,43283,stop,9.4e-05,1646179199832245,43249.75,43184.75,43249.75,43273.25,15.0289886069,5.43355741941,5.20234221007,0.666669876307,0.952936480356,-3.83239652529,0.399657080363,1.12281726403,-3.12002585806,0.625220549109,0.115547492908,events_2022-03-01.csv,1646109214000000,1646109216000000,buy,1957.5375,0,1957.5375,2,0,2,1740.02,1,7.57995330023,7.57995330023,7.46222642735,1.09861228867,4.87710985006,0.0413906688423,-0.00116922985924,1.94758913744,0.41975678339
2022-03-01:BTCUSDT:1646110120:1,2022-03-01,BTCUSDT,1,1646110120,1646110122000000,1646110122176492,43310.5,43311,67.314,21.53,43250.875,43314.125,1,upper_first,1646110137999999,1646110137999999,43314.125,target,1646110137999999,43325,stop,9.4e-05,1646179199832245,43282.5,43219.25,43282.5,43313.5,14.6132963669,7.16224802172,6.52688731011,0.996923112401,0.960640048803,-5.54289315485,1.99648618431,8.71653321255,-16.0707252049,0.463797191319,0.115444779876,events_2022-03-01.csv,1646110120000000,1646110122000000,buy,3047.9835,0,3047.9835,2,0,2,2656.245,1,8.02256353536,8.02256353536,7.88504515077,1.09861228867,5.345086637,0.263488840371,0.211570884355,1.94758913744,0.667019739008
2022-03-01:BTCUSDT:1646114788:-1,2022-03-01,BTCUSDT,-1,1646114788,1646114790000000,1646114790131295,43130,43130.5,14.765,88.677,43113.375,43157.625,0,lower_first,1646114866999999,1646114866999999,43099,stop,1646114866999999,43113.375,target,9.4e-05,1646179199832245,43135.5,43135.5,43179.75,43130.25,10.2583718747,1.21709496818,1.21709496818,1,0.97188376972,0.243442697068,-0.31764484663,2.67251823768,0.184332535895,0.721416866255,0.115927916022,events_2022-03-01.csv,1646114788000000,1646114790000000,sell,2145.825,0,2145.825,1,0,1,2145.825,1,7.67174528547,7.67174528547,7.67174528547,0.69314718056,5.34795446051,0.0874511312212,0.104249625405,-0.513455318052,0.668534999032
2022-03-01:BTCUSDT:1646114867:-1,2022-03-01,BTCUSDT,-1,1646114867,1646114869000000,1646114869111195,43088.5,43089,56.322,10.701,43059,43139.5,0,lower_first,1646115055999999,1646115055999999,43055,stop,1646115055999999,43059,target,9.4e-05,1646179199832245,43099.25,43099.25,43179.75,43088.75,18.6778192196,2.43623728951,2.43623728951,1,0.956865320017,3.1691963396,0.00928021492874,3.20528951627,11.5047894833,-0.603015296901,0.116039569493,events_2022-03-01.csv,1646114867000000,1646114869000000,sell,3773.572,0,3773.572,1,0,1,3773.572,1,8.23604227777,8.23604227777,8.23604227777,0.69314718056,5.31337805995,0.370610715524,0.388174153682,-0.513455318052,0.650266009552
2022-03-01:BTCUSDT:1646115008:-1,2022-03-01,BTCUSDT,-1,1646115008,1646115010000000,1646115010116095,43082,43082.5,7.653,109.68,43038,43132.5,1,upper_first,1646115199999999,1646115199999999,43132.5,target,1646115199999999,43137.5,stop,9.4e-05,1646179199832245,43085.25,43085.25,43179.75,43082.25,21.9332602225,0.696293975316,0.696293975316,1,0.991845830447,-2.28684726182,-0.698872215279,4.23525753267,-0.635515927863,0.895397164162,0.11605707687,events_2022-03-01.csv,1646115008000000,1646115010000000,sell,6429,0,6429,1,0,1,6429,1,8.76872981723,8.76872981723,8.76872981723,0.69314718056,5.68397587449,0.637908936665,0.656194469977,-0.513455318052,0.846077241067
2022-03-01:BTCUSDT:1646115800:1,2022-03-01,BTCUSDT,1,1646115800,1646115802000000,1646115802157004,43265.5,43266,100.725,0.864,43242.375,43278.625,1,upper_first,1646115804999999,1646115804999999,43278.625,target,1646115804999999,43282,stop,9.4e-05,1646179199832245,43260.5,43224.25,43260.5,43262.25,8.37946856832,0.404526068816,1.21357820645,1,0.94574151336,-3.48653122259,0.1640475664,2.44509739484,2.98520512356,0.977938567091,0.115564852106,events_2022-03-01.csv,1646115800000000,1646115802000000,buy,10569.4065,0,10569.4065,1,0,1,10569.4065,1,9.26581353602,9.26581353602,9.26581353602,0.69314718056,7.14072692197,0.887341453758,0.906300818759,-0.513455318052,1.61577475524
2022-03-01:BTCUSDT:1646115875:1,2022-03-01,BTCUSDT,1,1646115875,1646115877000000,1646115877156279,43328.5,43329,92.51,18.57,43276,43379.5,1,upper_first,1646116405999999,1646116405999999,43379.5,target,1646116405999999,43458.5,stop,9.4e-05,1646179199832245,43327.75,43224.25,43327.75,43328.75,23.887693222,0.230798968329,0.230798968328,0,0.944763902437,-5.94862729486,1.62408443394,2.76402685951,10.1814334394,0.656682653154,0.115396820818,events_2022-03-01.csv,1646115875000000,1646115877000000,buy,87.122,0,87.122,1,0,1,87.122,1,4.478722218,4.478722218,4.478722218,0.69314718056,1.53625412546,-1.51478155262,-1.50231142416,-0.513455318052,-1.34543731131
2022-03-01:BTCUSDT:1646117534:1,2022-03-01,BTCUSDT,1,1646117534,1646117536000000,1646117536111147,43445.5,43446,48.383,38.388,43360.875,43501.125,1,upper_first,1646118374999999,1646118374999999,43501.125,target,1646118374999999,43538.5,stop,9.4e-05,1646179199832245,43431,43290.75,43431,43445.75,32.2926020584,3.39619166033,3.39619166033,-0.937983804539,0.953984230461,-2.84641857494,0.909003669844,8.53272385964,15.6378372493,0.187613887313,0.115086055598,events_2022-03-01.csv,1646117534000000,1646117536000000,buy,261.936,0,261.936,1,0,1,261.936,1,5.57191065656,5.57191065656,5.57191065656,0.69314718056,2.20951885766,-0.96622859549,-0.952276573764,-0.513455318052,-0.989707214766
2022-03-01:BTCUSDT:1646118511:1,2022-03-01,BTCUSDT,1,1646118511,1646118513000000,1646118513111576,43535.5,43536,31.69,66.076,43484.125,43572.875,0,lower_first,1646118729999999,1646118729999999,43481,stop,1646118729999999,43484.125,target,9.4e-05,1646179199832245,43528.5,43439.75,43528.5,43535.75,20.3889405792,1.66557542759,1.66557542759,1,0.888711424651,0.188354500628,0.103366343183,1.07051943395,7.54138520656,-0.365455540978,0.114848142044,events_2022-03-01.csv,1646118511000000,1646118513000000,buy,1618.787,0,1618.787,1,0,1,1618.787,1,7.3900499381,7.3900499381,7.3900499381,0.69314718056,4.38695629391,-0.0539012746059,-0.0374846381343,-0.513455318052,0.16077638012
2022-03-01:BTCUSDT:1646122987:-1,2022-03-01,BTCUSDT,-1,1646122987,1646122989000000,1646122989234454,43428.5,43429,29.816,81.094,43303.75,43567.75,1,upper_first,1646123891999999,1646123891999999,43567.75,target,1646123890999999,43574,stop,0.0001,1646179199832245,43435.75,43435.75,43699.75,43432,60.7794270848,0.863344134728,1.61157571816,0.820923781282,0.975950171858,5.37373337537,-0.421171145772,4.36842048359,1.94588819051,0.484911741009,0.115131105546,events_2022-03-01.csv,1646122987000000,1646122989000000,sell,1297.035,0,1297.035,1,0,1,1297.035,1,7.16860686146,7.16860686146,7.16860686146,0.69314718056,3.10638028575,-0.165019587097,-0.148903132178,-0.513455318052,-0.5158362586
2022-03-01:BTCUSDT:1646123886:1,2022-03-01,BTCUSDT,1,1646123886,1646123888000000,1646123888111678,43519.5,43520,102.574,19.09,43455.625,43543.375,1,upper_first,1646123890999999,1646123890999999,43543.375,target,1646123890999999,43574,stop,0.0001,1646179199832245,43499.5,43411.75,43499.5,43504.75,20.1726456626,1.20691042426,4.65522592214,0.721524812473,0.76795307933,-7.99686278688,-1.26951010913,6.07653028053,-5.98462330528,0.824209043166,0.114890365868,events_2022-03-01.csv,1646123886000000,1646123888000000,buy,1663.279,0,1663.279,1,0,1,1663.279,1,7.4171472756,7.4171472756,7.4171472756,0.69314718056,4.42427400412,-0.0403040537709,-0.0238506849663,-0.513455318052,0.180493784021
2022-03-01:ETHUSDT:1646127160:-1,2022-03-01,ETHUSDT,-1,1646127160,1646127162000000,1646127162171255,2892.75,2892.8,78.86,35.9,2888.775,2899.225,1,upper_first,1646127251999999,1646127251999999,2899.225,target,1646127251999999,2899.65,stop,0.0001,1646179199671334,2894,2894,2904.45,2892.775,36.1091914305,4.23289564616,4.23289564616,0.0810724956695,0.968536347082,4.12927570085,-0.38011514033,6.45753909056,-0.587326173274,-0.362117981521,0.172844414101,events_2022-03-01.csv,1646127160000000,1646127162000000,sell,171.9,0,171.9,1,0,1,171.9,1,5.15271339269,5.15271339269,5.15271339269,0.69314718056,1.7510348251,-1.15101968536,-1.14563822769,-0.2,-0.802150984661
2022-03-01:BTCUSDT:1646127524:-1,2022-03-01,BTCUSDT,-1,1646127524,1646127526000000,1646127526131948,43207,43207.5,1.788,97.854,43165.75,43250.75,0,lower_first,1646127583999999,1646127583999999,43126.5,stop,1646127583999999,43165.75,target,0.0001,1646179199832245,43208.25,43208.25,43293.25,43207.25,19.6721690881,0.231437283389,0.231437283389,1,0.748085632128,0.129606198509,-0.805474821619,-0.0115719953997,-0.360430441528,0.949787793652,0.115721319917,events_2022-03-01.csv,1646127524000000,1646127526000000,sell,601.867,0,601.867,1,0,1,601.867,1,6.40169660855,6.40169660855,6.40169660855,0.69314718056,3.45299403219,-0.549848837253,-0.53477198273,-0.513455318052,-0.332697389761
2022-03-01:ETHUSDT:1646129315:-1,2022-03-01,ETHUSDT,-1,1646129315,1646129317000000,1646129317151141,2884.15,2884.2,23.62,81.42,2881.25,2893.3,0,lower_first,1646129328999999,1646129328999999,2875.85,stop,1646129328999999,2881.25,target,0.0001,1646179199671334,2887.275,2887.275,2899.325,2886.1,41.7348537981,4.06958117949,10.7367673672,0.95762253099,0.97373704848,7.77780087444,-5.26881347707,10.6938546674,0.240628841301,0.714257028112,0.173359799595,events_2022-03-01.csv,1646129315000000,1646129317000000,sell,114.296,0,114.296,1,0,1,114.296,1,4.74750273457,4.74750273457,4.74750273457,0.69314718056,1.31871716625,-1.40471886382,-1.39961411581,-0.2,-1.06816103086
2022-03-01:BTCUSDT:1646129362:-1,2022-03-01,BTCUSDT,-1,1646129362,1646129364000000,1646129364112753,43013,43013.5,30.193,91.536,42892.125,43139.875,0,lower_first,1646129457999999,1646129457999999,42850,stop,1646129457999999,42892.125,target,0.0001,1646179199832245,43016,43016,43263.75,43013.25,57.5948484285,0.639297005765,0.639297005766,0.945044150415,0.878309883242,3.54648580674,-0.620557320905,2.13301410926,-0.0372295268236,0.599814307112,0.116243250626,events_2022-03-01.csv,1646129362000000,1646129364000000,sell,214.0825,0,214.0825,1,0,1,214.0825,1,5.37102167546,5.37102167546,5.37102167546,0.69314718056,1.55118201647,-1.06703303208,-1.0533533294,-0.513455318052,-1.3375499234
2022-03-01:BTCUSDT:1646131632:1,2022-03-01,BTCUSDT,1,1646131632,1646131634000000,1646131634112264,43363.5,43364,19.125,42.84,43279.25,43395.25,1,upper_first,1646131640999999,1646131640999999,43395.25,target,1646131640999999,43418,stop,0.0001,1646179199832245,43337.25,43221.25,43337.25,43359.75,26.7668114613,5.19183842999,6.11483192865,0.956265648541,0.950698398881,-0.14989253858,1.57988631738,6.35717639838,-8.60732275843,-0.394659041342,0.11530368107,events_2022-03-01.csv,1646131632000000,1646131634000000,buy,6053.867,0,6053.867,1,0,1,6053.867,1,8.70861769043,8.70861769043,8.70861769043,0.69314718056,5.42570147305,0.607745166399,0.625949213526,-0.513455318052,0.709613865865
2022-03-01:BTCUSDT:1646131708:1,2022-03-01,BTCUSDT,1,1646131708,1646131710000000,1646131710292102,43446.5,43447,89.11,18.342,43338,43532.5,1,upper_first,1646132169999999,1646132169999999,43532.5,target,1646132169999999,43533,stop,0.0001,1646179199832245,43435.25,43240.75,43435.25,43446.75,44.7792979205,2.64761915725,2.64761915725,0.999485867098,0.953066963051,-2.25742672683,0.0483243530569,2.79437497382,-1.04775572461,0.663400868171,0.115083406699,events_2022-03-01.csv,1646131708000000,1646131710000000,buy,14404.17,0,14404.17,1,0,1,14404.17,1,9.57534244891,9.57534244891,9.57534244891,0.69314718056,5.77663104532,1.04266051358,1.06203946663,-0.513455318052,0.895033069712
2022-03-01:ETHUSDT:1646132089:1,2022-03-01,ETHUSDT,1,1646132089,1646132091000000,1646132091120592,2910.35,2910.4,64.21,22.94,2907,2913.15,1,upper_first,1646132158999999,1646132158999999,2913.15,target,1646132158999999,2913.5,stop,0.0001,1646179199671334,2910.075,2903.925,2910.075,2910.375,21.1334759413,1.03090126543,1.03090126543,1,0.143623837765,-3.00558179476,-0.377830292373,4.29553264605,0.92510996524,0.803938541441,0.171799166775,events_2022-03-01.csv,1646132089000000,1646132091000000,buy,529.182,0,529.182,1,0,1,529.182,1,6.27322034383,6.27322034383,6.27322034383,0.69314718056,3.25963338564,-0.449479172387,-0.443332544585,-0.2,0.126107125023
2022-03-01:BTCUSDT:1646132159:1,2022-03-01,BTCUSDT,1,1646132159,1646132161000000,1646132161111696,43519.5,43520,94.405,14.14,43447,43582.5,0,lower_first,1646132248999999,1646132248999999,43430,stop,1646132248999999,43447,target,0.0001,1646179199832245,43514.75,43379.25,43514.75,43519.75,31.1388667061,1.14903567181,1.14903567181,1,0.0914437413109,-7.90280241823,0.959816523494,5.10199862354,-2.97258618094,0.799511720543,0.114890365868,events_2022-03-01.csv,1646132159000000,1646132161000000,buy,24196.515,0,24196.515,1,0,1,24196.515,1,10.0940052209,10.0940052209,10.0940052209,0.69314718056,6.65679320927,1.30292122189,1.32300325855,-0.513455318052,1.36008070488
2022-03-01:BTCUSDT:1646132298:1,2022-03-01,BTCUSDT,1,1646132298,1646132300000000,1646132300212384,43544.5,43545,95.727,4.689,43467.25,43602.25,1,upper_first,1646132498999999,1646132498999999,43602.25,target,1646132498999999,43622,stop,0.0001,1646179199832245,43534.75,43399.75,43534.75,43544.75,31.0097106335,2.29701560248,2.29701560248,0.796382058264,0.922213188808,-5.99483095013,0.181317087322,2.84904470911,-1.93577306384,0.927509488561,0.114824404779,events_2022-03-01.csv,1646132298000000,1646132300000000,buy,1619.934,0,1619.934,1,0,1,1619.934,1,7.3907578053,7.3907578053,7.3907578053,0.69314718056,3.97480194756,-0.0535460726742,-0.0371284766392,-0.513455318052,-0.0569919038907
2022-03-01:ETHUSDT:1646132299:1,2022-03-01,ETHUSDT,1,1646132299,1646132301000000,1646132301112023,2919.35,2919.4,136.74,6.67,2913.15,2925.5,0,lower_first,1646132626999999,1646132626999999,2913.05,stop,1646132626999999,2913.15,target,0.0001,1646179199671334,2919.325,2906.975,2919.325,2919.375,42.3042997953,0.171272468808,0.171272468807,1,0.569999551496,-2.75667938278,0.650687159889,1.88380034456,1.46173207855,0.898039215686,0.171269535432,events_2022-03-01.csv,1646132299000000,1646132301000000,buy,1474.375,0,1474.375,1,0,1,1474.375,1,7.29666747375,7.29666747375,7.29666747375,0.69314718056,3.57938982188,0.191292956511,0.198138474382,-0.2,0.322856951538
2022-03-01:BTCUSDT:1646132489:1,2022-03-01,BTCUSDT,1,1646132489,1646132491000000,1646132491152107,43599.5,43600,54.952,54.014,43502.75,43652.75,1,upper_first,1646132504999999,1646132504999999,43652.75,target,1646132504999999,43657,stop,0.0001,1646179199832245,43577.75,43427.75,43577.75,43599.75,34.4212356076,5.04844788912,5.04844788912,1,0.598864360314,-5.23811052069,0.667129913119,1.93973789234,-8.5263410288,0.0180097735966,0.114679556649,events_2022-03-01.csv,1646132489000000,1646132491000000,buy,350.688,0,350.688,1,0,1,350.688,1,5.86274441891,5.86274441891,5.86274441891,0.69314718056,2.4148533348,-0.820290608272,-0.805944341074,-0.513455318052,-0.881215487987
