episode_id,symbol,settlement_currency,side,start_time,start_price,start_qty,start_home_notional,start_foreign_notional,direct_reversal_entry,entry_after_flat_min,end_time,end_price,closed,settlement_closed,fill_count,discretionary_fill_count,add_count,reduce_count,winning_add_count,losing_add_count,flat_add_count,favorable_reduce_count,adverse_reduce_count,flat_reduce_count,maker_fill_count,taker_fill_count,unknown_liquidity_fill_count,maker_add_count,taker_add_count,max_abs_position,max_home_notional_proxy,max_foreign_notional_proxy,gross_realised_pnl_native,exec_comm_native,realised_minus_comm_proxy_native,first_order_type,first_time_in_force,first_exec_inst,reversal_from_episode_id,previous_episode_outcome,previous_episode_pnl_native,duration_min,directional_price_move,episode_outcome,maker_share,winning_add_share
XBTUSD-000205,XBTUSD,XBt,SHORT,2021-01-02T12:33:01.573000+00:00,30312.0,13371.0,0.44110929,13371.0,False,12.005633333333332,2021-01-02T15:53:31.562000+00:00,31909.0,True,False,13,13,9,3,0,4,5,0,3,0,4,9,0,4,5,111219.0,3.6031704500000004,111219.0,0.0,311727.0,-311727.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,200.49981666666665,-0.05268540512008446,FLAT,0.3076923076923077,0.0
XBTUSD-000206,XBTUSD,XBt,LONG,2021-01-02T16:07:48.436000+00:00,32070.0,2607.0,0.08128626,2607.0,False,14.281233333333335,2021-01-02T18:14:23.769000+00:00,32700.0,True,False,15,15,3,11,0,0,3,11,0,0,0,15,0,0,3,42555.0,1.3268649,42555.0,0.0,197136.0,-197136.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,126.58888333333333,0.019644527595884087,FLAT,0.0,0.0
XBTUSD-000207,XBTUSD,XBt,SHORT,2021-01-02T20:12:50.757000+00:00,32827.5,140567.0,4.28167082,140567.0,False,118.44980000000001,2021-01-02T20:25:22.913000+00:00,32340.0,True,False,37,37,15,21,14,0,1,21,0,0,0,37,0,0,15,285110.0,8.688727250000001,285110.0,0.0,1312619.0,-1312619.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,12.535933333333332,0.014850354123829068,FLAT,0.0,0.9333333333333333
XBTUSD-000208,XBTUSD,XBt,SHORT,2021-01-02T20:36:17.382000+00:00,32350.0,20450.0,0.6321095,20450.0,False,10.907816666666667,2021-01-02T21:52:13.779000+00:00,31820.0,True,False,89,89,34,54,29,0,5,54,0,0,5,84,0,0,34,427665.0,13.224228479999995,427665.0,0.0,1914715.0,-1914715.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,75.93995,0.016383307573415773,FLAT,0.056179775280898875,0.8529411764705882
XBTUSD-000209,XBTUSD,XBt,SHORT,2021-01-03T10:24:57.874000+00:00,33812.0,7704.0,0.22788432,7704.0,False,752.7349166666667,2021-01-03T13:03:44.787000+00:00,34290.0,True,False,5,5,3,1,0,0,3,0,1,0,0,5,0,0,3,32555.0,0.9629768999999999,32555.0,0.0,143418.0,-143418.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,158.78188333333335,-0.014136992783627012,FLAT,0.0,0.0
XBTUSD-000210,XBTUSD,XBt,LONG,2021-01-03T17:22:17.147000+00:00,33107.5,5555.0,0.167761,5555.0,False,258.53933333333333,2021-01-04T10:55:48.900000+00:00,30213.5,True,False,37,37,31,5,1,30,0,0,5,0,22,15,0,22,9,263784.0,8.679846720000002,263784.0,0.0,599951.0,-599951.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1053.5292166666666,-0.08741221777542851,FLAT,0.5945945945945946,0.03225806451612903
XBTUSD-000211,XBTUSD,XBt,LONG,2021-01-04T10:58:27.489000+00:00,30222.0,11239.0,0.37189851,11239.0,False,2.64315,2021-01-04T11:28:50.073000+00:00,30254.5,True,False,12,12,10,1,0,10,0,1,0,0,11,1,0,10,0,89912.0,3.0140750200000004,89912.0,0.0,147523.0,-147523.0,Limit,GoodTillCancel,nan,,FLAT,0.0,30.3764,0.0010753755542320942,FLAT,0.9166666666666666,0.0
XBTUSD-000212,XBTUSD,XBt,LONG,2021-01-04T11:31:09.155000+00:00,30111.0,6019.0,0.19989099,6019.0,False,2.318033333333333,2021-01-04T12:23:01.471000+00:00,31090.5,True,False,4,4,2,1,0,1,1,1,0,0,3,1,0,2,0,22478.0,0.7478430599999999,22478.0,0.0,35522.0,-35522.0,Limit,GoodTillCancel,nan,,FLAT,0.0,51.87193333333333,0.03252964033077621,FLAT,0.75,0.0
XBTUSD-000213,XBTUSD,XBt,SHORT,2021-01-04T19:51:15.017000+00:00,31679.0,5239.0,0.16539523,5239.0,False,448.22576666666663,2021-01-05T18:42:23.975000+00:00,33377.5,True,False,125,125,63,61,20,43,0,2,59,0,58,67,0,56,7,490335.0,16.55073166,536555.0,0.0,882071.0,-882071.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1371.1493,-0.05361596009975056,FLAT,0.464,0.31746031746031744
XBTUSD-000214,XBTUSD,XBt,LONG,2021-01-05T18:43:07.595000+00:00,33387.0,11555.0,0.34607225,11555.0,False,0.727,2021-01-05T19:05:33.019000+00:00,33455.5,True,False,4,4,0,3,0,0,0,3,0,0,0,4,0,0,0,11555.0,0.34607225,11555.0,0.0,51857.0,-51857.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,22.423733333333335,0.0020516967682031595,FLAT,0.0,
XBTUSD-000215,XBTUSD,XBt,LONG,2021-01-06T05:46:47.662000+00:00,34965.0,112000.0,3.2032,112000.0,False,641.2440499999999,2021-01-06T07:45:48.465000+00:00,34626.1,True,False,2,2,0,1,0,0,0,0,1,0,0,2,0,0,0,112000.0,3.2032,112000.0,0.0,482832.0,-482832.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,119.01338333333334,-0.009692549692549735,FLAT,0.0,
XBTUSD-000216,XBTUSD,XBt,LONG,2021-01-06T07:49:25.966000+00:00,34656.5,15000.0,0.43275,15000.0,False,3.6250166666666668,2021-01-06T19:34:50.621000+00:00,35623.0,True,False,35,35,28,6,25,1,2,6,0,0,3,32,0,3,25,132000.0,3.803139530000001,132000.0,0.0,493886.0,-493886.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,705.4109166666666,0.027887986380621177,FLAT,0.08571428571428572,0.8928571428571429
XBTUSD-000217,XBTUSD,XBt,LONG,2021-01-06T20:04:24.564000+00:00,34333.0,12000.0,0.34956,12000.0,False,29.565716666666667,2021-01-06T20:19:05.852000+00:00,34665.0,True,False,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,12000.0,0.34956,12000.0,0.0,17226.0,-17226.0,Limit,GoodTillCancel,nan,,FLAT,0.0,14.688133333333333,0.009669996796085378,FLAT,0.5,
XBTUSD-000218,XBTUSD,XBt,SHORT,2021-01-07T19:40:30.950000+00:00,38983.5,12000.0,0.3078,12000.0,False,1401.4183,2021-01-08T09:52:52.272000+00:00,39120.0,True,False,103,103,65,37,37,28,0,0,37,0,54,49,0,54,11,458000.0,11.791100000000002,458000.0,0.0,740147.0,-740147.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,852.3553666666667,-0.003501481395975281,FLAT,0.5242718446601942,0.5692307692307692
XBTUSD-000219,XBTUSD,XBt,LONG,2021-01-08T10:37:00.960000+00:00,40256.0,40000.0,0.9936,40000.0,False,44.144800000000004,2021-01-08T20:48:08.997000+00:00,38993.5,True,False,12,12,6,5,0,0,6,0,5,0,0,12,0,0,6,111111.0,2.7599972399999997,111111.0,0.0,420747.0,-420747.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,611.1339499999999,-0.03136178457869632,FLAT,0.0,0.0
XBTUSD-000220,XBTUSD,XBt,LONG,2021-01-08T20:53:38.971000+00:00,39358.5,15000.0,0.38115,15000.0,False,5.4995666666666665,2021-01-08T21:02:50.052000+00:00,38675.5,True,False,23,23,14,8,7,7,0,0,8,0,0,23,0,0,14,111111.0,2.8224561399999994,111111.0,0.0,427148.0,-427148.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,9.184683333333334,-0.01735330360659071,FLAT,0.0,0.5
XBTUSD-000221,XBTUSD,XBt,LONG,2021-01-08T21:05:25.835000+00:00,39225.0,2000.0,0.05098,2000.0,False,2.5963833333333333,2021-01-08T21:24:14.972000+00:00,39775.0,True,False,94,94,41,52,11,30,0,52,0,0,0,94,0,0,41,555555.0,14.154506150000001,555555.0,0.0,2112066.0,-2112066.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,18.818949999999997,0.014021669853409913,FLAT,0.0,0.2682926829268293
XBTUSD-000222,XBTUSD,XBt,LONG,2021-01-08T21:54:56.796000+00:00,39697.5,15555.0,0.39183045,15555.0,False,30.697066666666668,2021-01-08T22:04:01.725000+00:00,39980.0,True,False,3,3,0,2,0,0,0,2,0,0,0,3,0,0,0,15555.0,0.39183045,15555.0,0.0,58564.0,-58564.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,9.08215,0.00711631714843497,FLAT,0.0,
XBTUSD-000223,XBTUSD,XBt,LONG,2021-01-09T02:45:30.854000+00:00,39555.0,15555.0,0.3932304,15555.0,False,281.4854833333333,2021-01-09T07:00:18.977000+00:00,38833.0,True,False,14,14,3,10,0,3,0,0,10,0,4,10,0,3,0,62220.0,1.5862989,62220.0,0.0,80503.0,-80503.0,Limit,GoodTillCancel,nan,,FLAT,0.0,254.80204999999998,-0.01825306535204141,FLAT,0.2857142857142857,0.0
XBTUSD-000224,XBTUSD,XBt,LONG,2021-01-09T18:07:50.841000+00:00,40857.5,3979.0,0.09740592,3979.0,False,667.5310666666667,2021-01-10T18:28:25.046000+00:00,38143.0,True,False,29,29,7,21,0,6,1,0,21,0,5,24,0,5,2,171997.0,4.431868420000001,171997.0,0.0,335715.0,-335715.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,1460.5700833333333,-0.0664382304350486,FLAT,0.1724137931034483,0.0
XBTUSD-000225,XBTUSD,XBt,LONG,2021-01-10T19:59:08.444000+00:00,37266.0,15129.0,0.40591107,15129.0,False,90.72330000000001,2021-01-10T20:53:26.744000+00:00,37450.0,True,False,30,30,8,21,0,7,1,21,0,0,9,21,0,8,0,354440.0,9.9266873,354440.0,0.0,461893.0,-461893.0,Limit,GoodTillCancel,nan,,FLAT,0.0,54.305,0.004937476520152417,FLAT,0.3,0.0
XBTUSD-000226,XBTUSD,XBt,SHORT,2021-01-10T21:05:41.216000+00:00,37957.5,30000.0,0.7905,30000.0,False,12.2412,2021-01-11T00:02:00.843000+00:00,38129.5,True,False,35,35,17,17,0,15,2,17,0,0,21,14,0,9,8,251110.0,9.3168164,357775.0,0.0,830710.0,-830710.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,176.32711666666668,-0.004531383784495802,FLAT,0.6,0.0
XBTUSD-000227,XBTUSD,XBt,LONG,2021-01-11T00:20:35.232000+00:00,37840.0,6.0,0.00015858,6.0,False,18.57315,2021-01-11T00:43:21.256000+00:00,37408.5,True,False,19,19,17,1,10,7,0,0,1,0,0,19,0,0,17,95555.0,2.52551865,95555.0,0.0,380968.0,-380968.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,22.767066666666665,-0.011403276955602504,FLAT,0.0,0.5882352941176471
XBTUSD-000228,XBTUSD,XBt,LONG,2021-01-11T00:45:16.855000+00:00,37222.0,22222.0,0.59710514,22222.0,False,1.92665,2021-01-11T04:18:35.709000+00:00,35581.0,True,False,107,107,47,59,0,47,0,41,18,0,68,39,0,47,0,855547.0,24.336867740000006,855547.0,0.0,567993.0,-567993.0,Limit,GoodTillCancel,nan,,FLAT,0.0,213.31423333333333,-0.04408683036913652,FLAT,0.6355140186915887,0.0
XBTUSD-000229,XBTUSD,XBt,LONG,2021-01-11T04:21:52.312000+00:00,35222.0,1563.0,0.04437357,1563.0,False,3.2767166666666667,2021-01-11T17:39:14.847000+00:00,33247.0,True,False,348,348,122,225,26,95,1,81,144,0,51,297,0,50,72,815546.0,52.89904014999999,1709981.0,0.0,4271528.0,-4271528.0,Limit,GoodTillCancel,nan,,FLAT,0.0,797.3755833333333,-0.05607290897734374,FLAT,0.14655172413793102,0.21311475409836064
XBTUSD-000230,XBTUSD,XBt,LONG,2021-01-11T17:45:09.951000+00:00,32777.0,15555.0,0.47458305,15555.0,False,5.9184,2021-01-11T18:50:15.642000+00:00,33166.0,True,False,12,12,4,7,0,4,0,7,0,0,5,7,0,4,0,72220.0,2.2222539,72220.0,0.0,107749.0,-107749.0,Limit,GoodTillCancel,nan,,FLAT,0.0,65.09485,0.01186807822558511,FLAT,0.4166666666666667,0.0
XBTUSD-000231,XBTUSD,XBt,LONG,2021-01-11T18:51:57.740000+00:00,32968.0,1200.0,0.036396,1200.0,False,1.7016333333333333,2021-01-12T06:31:16.083000+00:00,36333.0,True,False,106,106,49,56,6,41,2,56,0,0,69,37,0,44,5,457770.0,15.738774970000005,508880.0,0.0,-188328.5265620431,188328.5265620431,Limit,GoodTillCancel,nan,,FLAT,0.0,699.3057166666666,0.10206867265226882,FLAT,0.6509433962264151,0.12244897959183673
XBTUSD-000232,XBTUSD,XBt,SHORT,2021-01-12T06:31:16.083000+00:00,36333.0,1633.0,0.04494016000000001,1633.0000000000002,True,0.0,2021-01-12T12:54:19.805000+00:00,35183.0,True,False,57,57,18,38,6,11,1,36,2,0,13,44,0,12,6,231110.0,6.3910134,231110.0,0.0,456145.5265620431,-456145.5265620431,Limit,GoodTillCancel,nan,XBTUSD-000231,FLAT,0.0,383.0620333333334,0.031651666529050715,FLAT,0.22807017543859648,0.3333333333333333
XBTUSD-000233,XBTUSD,XBt,LONG,2021-01-12T13:25:08.247000+00:00,34485.0,22182.0,0.643278,22182.0,False,30.807366666666667,2021-01-13T05:26:51.545000+00:00,32980.5,True,False,240,240,103,136,13,89,1,55,81,0,23,217,0,22,81,1152912.0,45.39507699999998,1516944.0,0.0,5834825.0,-5834825.0,Limit,GoodTillCancel,nan,,FLAT,0.0,961.7216333333333,-0.04362766420182684,FLAT,0.09583333333333334,0.1262135922330097
XBTUSD-000234,XBTUSD,XBt,LONG,2021-01-13T05:27:50.940000+00:00,33005.5,108163.0,3.2773389,108163.0,False,0.9899166666666667,2021-01-13T05:37:35.582000+00:00,33218.5,True,False,25,25,12,12,9,0,3,12,0,0,0,25,0,0,12,282016.0,8.54226464,282016.0,0.0,1277846.0,-1277846.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,9.744033333333334,0.0064534698762328535,FLAT,0.0,0.75
XBTUSD-000235,XBTUSD,XBt,LONG,2021-01-13T05:53:40.164000+00:00,32992.0,5008.0,0.15179248,5008.0,False,16.076366666666665,2021-01-13T21:51:43.903000+00:00,37333.0,True,False,98,98,41,56,41,0,0,56,0,0,56,42,0,0,41,679016.0,22.7337821,767048.0,0.0,1178624.604181782,-1178624.604181782,Market,ImmediateOrCancel,nan,,FLAT,0.0,958.0623166666667,0.13157735208535404,FLAT,0.5714285714285714,1.0
XBTUSD-000236,XBTUSD,XBt,SHORT,2021-01-13T21:51:43.903000+00:00,37333.0,4528.0,0.12130512,4528.0,True,0.0,2021-01-15T06:11:54.905000+00:00,37758.0,True,False,671,671,386,284,114,272,0,217,67,0,213,458,0,165,221,1088298.0,105.16036998999994,4079106.0,0.0,8866161.395818219,-8866161.395818219,Limit,GoodTillCancel,nan,XBTUSD-000235,FLAT,0.0,1940.1833666666666,-0.011384030214555585,FLAT,0.3174366616989568,0.29533678756476683
XBTUSD-000237,XBTUSD,XBt,SHORT,2021-01-15T06:15:16.128000+00:00,37781.5,35558.0,0.94122026,35558.0,False,3.3537166666666667,2021-01-15T12:41:39.739000+00:00,37506.0,True,False,167,167,65,101,4,60,1,44,57,0,60,107,0,57,8,710247.0,31.69696316,1211522.0,0.0,1993784.0,-1993784.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,386.3935166666667,0.007291928589388985,FLAT,0.3592814371257485,0.06153846153846154
XBTUSD-000238,XBTUSD,XBt,SHORT,2021-01-15T13:05:57.734000+00:00,37888.0,11537.0,0.30446143,11537.0,False,24.299916666666665,2021-01-15T14:25:02.481000+00:00,37207.0,True,False,2,2,0,1,0,0,0,1,0,0,1,1,0,0,0,11537.0,0.30446143,11537.0,0.0,15647.0,-15647.0,Limit,GoodTillCancel,nan,,FLAT,0.0,79.07911666666668,0.017974028716216228,FLAT,0.5,
XBTUSD-000239,XBTUSD,XBt,LONG,2021-01-15T14:25:04.799000+00:00,37239.0,2000.0,0.0537,2000.0,False,0.03863333333333333,2021-01-15T16:27:39.983000+00:00,35985.0,True,False,264,264,110,153,8,102,0,0,153,0,44,220,0,27,83,1788807.0,63.37684566999999,2294955.0,0.0,6293276.220498015,-6293276.220498015,Market,ImmediateOrCancel,nan,,FLAT,0.0,122.5864,-0.03367437364053816,FLAT,0.16666666666666666,0.07272727272727272
XBTUSD-000240,XBTUSD,XBt,SHORT,2021-01-15T16:27:39.983000+00:00,35985.0,13330.0,0.3704407,13330.0,True,0.0,2021-01-15T17:13:22.666000+00:00,35425.5,True,False,111,111,47,63,27,20,0,63,0,0,46,65,0,5,42,1041933.0,32.80757677,1183470.0,0.0,1789569.4199055738,-1789569.4199055738,Market,ImmediateOrCancel,nan,XBTUSD-000239,FLAT,0.0,45.71138333333333,0.015548145060441887,FLAT,0.4144144144144144,0.574468085106383
XBTUSD-000241,XBTUSD,XBt,LONG,2021-01-15T17:13:22.666000+00:00,35425.5,65363.0,1.84519749,65363.0,True,0.0,2021-01-15T22:41:59.762000+00:00,36649.0,True,False,1296,1296,683,612,328,354,1,516,96,0,475,821,0,191,492,3110714.0,348.68392448000003,12433595.0,0.0,17759557.35959641,-17759557.35959641,Market,ImmediateOrCancel,nan,XBTUSD-000240,FLAT,0.0,328.61826666666667,0.03453726835189341,FLAT,0.36651234567901236,0.4802342606149341
XBTUSD-000242,XBTUSD,XBt,LONG,2021-01-15T22:43:07.197000+00:00,36725.5,1.0,2.723e-05,1.0,False,1.1239166666666667,2021-01-15T23:32:55.494000+00:00,36650.5,True,False,303,303,181,121,30,151,0,113,8,0,185,118,0,87,94,1973196.0,77.68620598999999,2836659.0,0.0,844025.7364128011,-844025.7364128011,Market,ImmediateOrCancel,nan,,FLAT,0.0,49.80495,-0.002042177778382892,FLAT,0.6105610561056105,0.16574585635359115
XBTUSD-000243,XBTUSD,XBt,SHORT,2021-01-15T23:32:55.494000+00:00,36650.5,18136.0,0.49475008000000004,18136.0,True,0.0,2021-01-15T23:35:21.664000+00:00,36665.5,True,False,26,26,5,20,1,4,0,16,4,0,6,20,0,5,0,323475.0,8.824433140000002,323475.0,0.0,441489.5178271989,-441489.5178271989,Limit,GoodTillCancel,nan,XBTUSD-000242,FLAT,0.0,2.4361666666666664,-0.000409271360554353,FLAT,0.23076923076923078,0.2
XBTUSD-000244,XBTUSD,XBt,LONG,2021-01-15T23:35:21.664000+00:00,36665.5,46524.0,1.2687094799999998,46524.0,True,0.0,2021-01-15T23:44:51.438000+00:00,36825.0,True,False,9,9,0,8,0,0,0,8,0,0,8,1,0,0,0,46524.0,1.2687094799999998,46524.0,0.0,63567.574498780494,-63567.574498780494,Market,ImmediateOrCancel,nan,XBTUSD-000243,FLAT,0.0,9.496233333333333,0.004350138413494964,FLAT,0.8888888888888888,
XBTUSD-000245,XBTUSD,XBt,SHORT,2021-01-15T23:44:51.438000+00:00,36825.0,76809.0,2.08613244,76809.0,True,0.0,2021-01-15T23:52:37.818000+00:00,36722.0,True,False,15,15,0,14,0,0,0,14,0,0,15,0,0,0,0,76809.0,2.08613244,76809.0,0.0,-104434.20287588221,104434.20287588221,Limit,GoodTillCancel,nan,XBTUSD-000244,FLAT,0.0,7.773,0.0027970128988459297,FLAT,1.0,
XBTUSD-000246,XBTUSD,XBt,LONG,2021-01-15T23:52:37.818000+00:00,36722.0,46524.0,1.2668485200000001,46524.0,True,0.0,2021-01-16T00:15:49.998000+00:00,37250.5,True,False,9,9,3,5,0,3,0,5,0,0,5,4,0,3,0,293190.0,7.99343034,293190.0,0.0,59981.374137101695,-59981.374137101695,Limit,GoodTillCancel,nan,XBTUSD-000245,FLAT,0.0,23.203,0.014391917651544128,FLAT,0.5555555555555556,0.0
XBTUSD-000247,XBTUSD,XBt,SHORT,2021-01-16T00:38:36.967000+00:00,37135.0,23333.0,0.62835769,23333.0,False,22.78281666666667,2021-01-16T02:50:06.378000+00:00,36682.0,True,False,34,34,14,19,1,13,0,19,0,0,20,14,0,13,1,233330.0,6.25254401,233330.0,0.0,154566.0,-154566.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,131.49018333333333,0.012198734347650508,FLAT,0.5882352941176471,0.07142857142857142
XBTUSD-000248,XBTUSD,XBt,LONG,2021-01-16T02:52:08.822000+00:00,36444.0,42222.0,1.15857168,42222.0,False,2.0407333333333333,2021-01-16T08:35:06.542000+00:00,37267.5,True,False,92,92,41,50,0,41,0,50,0,0,68,24,0,41,0,309554.0,10.999471360000003,397998.0,0.0,-181184.7366030881,181184.7366030881,Limit,GoodTillCancel,nan,,FLAT,0.0,342.96200000000005,0.022596312150148234,FLAT,0.7391304347826086,0.0
XBTUSD-000249,XBTUSD,XBt,SHORT,2021-01-16T08:35:06.542000+00:00,37267.5,15554.0,0.41731382,15554.000000000002,True,0.0,2021-01-16T19:02:29.875000+00:00,36222.0,True,False,73,73,35,37,0,35,0,37,0,0,69,4,0,35,0,527327.0,13.97484939,527327.0,0.0,-371183.09104629635,371183.09104629635,Limit,GoodTillCancel,nan,XBTUSD-000248,FLAT,0.0,627.3888833333333,0.02805393439323811,FLAT,0.9452054794520548,0.0
XBTUSD-000250,XBTUSD,XBt,LONG,2021-01-16T19:02:29.875000+00:00,36222.0,13781.0,0.38049341,13781.0,True,0.0,2021-01-17T06:05:39.558000+00:00,35606.0,True,False,543,543,242,300,159,83,0,0,300,0,50,493,0,49,193,1813875.0,94.93834214999995,3422761.0,0.0,12251070.827649385,-12251070.827649385,Limit,GoodTillCancel,nan,XBTUSD-000249,FLAT,0.0,663.1613833333333,-0.01700623930208156,FLAT,0.09208103130755065,0.6570247933884298
XBTUSD-000251,XBTUSD,XBt,LONG,2021-01-17T06:11:40.492000+00:00,35699.5,25000.0,0.70025,25000.0,False,6.015566666666667,2021-01-17T06:15:51.582000+00:00,35655.0,True,False,16,16,8,7,0,0,8,0,7,0,0,16,0,0,8,124222.0,3.4794582199999997,124222.0,0.0,522285.0,-522285.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,4.184833333333334,-0.0012465160576479173,FLAT,0.0,0.0
XBTUSD-000252,XBTUSD,XBt,LONG,2021-01-17T06:21:34.502000+00:00,35111.0,22222.0,0.63288256,22222.0,False,5.715333333333334,2021-01-17T09:12:41.025000+00:00,35032.5,True,False,944,944,358,585,101,257,0,233,352,0,19,925,0,18,340,2850290.0,188.80052009000005,6585394.0,0.0,26000061.0,-26000061.0,Limit,GoodTillCancel,nan,,FLAT,0.0,171.10871666666665,-0.002235766568881581,FLAT,0.020127118644067795,0.28212290502793297
XBTUSD-000253,XBTUSD,XBt,LONG,2021-01-17T09:30:51.337000+00:00,34777.0,24222.0,0.6963825,24222.0,False,18.171866666666666,2021-01-17T10:28:41.477000+00:00,34644.0,True,False,176,176,63,112,0,63,0,112,0,0,13,163,0,12,51,1480664.0,43.25242930000001,1480664.0,0.0,4103289.0,-4103289.0,Limit,GoodTillCancel,nan,,FLAT,0.0,57.83566666666666,-0.0038243666791270003,FLAT,0.07386363636363637,0.0
XBTUSD-000254,XBTUSD,XBt,SHORT,2021-01-17T12:27:32.607000+00:00,35414.0,33.0,0.00093192,33.0,False,118.85216666666666,2021-01-17T14:00:56.150000+00:00,34929.0,True,False,35,35,12,22,4,8,0,22,0,0,0,35,0,0,12,44444.0,1.25505525,44444.0,0.0,189557.0,-189557.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,93.39238333333333,0.013695148811204594,FLAT,0.0,0.3333333333333333
XBTUSD-000255,XBTUSD,XBt,LONG,2021-01-17T14:00:58.239000+00:00,34923.0,22222.0,0.63621586,22222.0,False,0.03481666666666667,2021-01-17T14:40:42.495000+00:00,35099.5,True,False,16,16,7,8,2,5,0,8,0,0,5,11,0,5,2,88888.0,2.5488633999999997,88888.0,0.0,253518.0,-253518.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,39.7376,0.00505397588981471,FLAT,0.3125,0.2857142857142857
XBTUSD-000256,XBTUSD,XBt,LONG,2021-01-17T14:59:56.470000+00:00,34777.0,22222.0,0.6388825,22222.0,False,19.232916666666664,2021-01-17T15:06:33.964000+00:00,34930.0,True,False,9,9,1,7,1,0,0,7,0,0,1,8,0,0,1,44444.0,1.2773205600000002,44444.0,0.0,127351.0,-127351.0,Limit,GoodTillCancel,nan,,FLAT,0.0,6.6249,0.004399459412830264,FLAT,0.1111111111111111,1.0
XBTUSD-000257,XBTUSD,XBt,SHORT,2021-01-18T12:06:37.022000+00:00,37000.0,12222.0,0.33036066,12222.0,False,1260.0509666666667,2021-01-18T17:53:04.345000+00:00,35713.5,True,False,16,16,4,11,0,4,0,11,0,0,5,11,0,4,0,91110.0,2.4457257,91110.0,0.0,130246.0,-130246.0,Limit,GoodTillCancel,nan,,FLAT,0.0,346.4553833333333,0.03477027027027024,FLAT,0.3125,0.0
XBTUSD-000258,XBTUSD,XBt,SHORT,2021-01-18T23:22:12.610000+00:00,36352.0,665.0,0.01829415,665.0,False,329.13775,2021-01-20T10:48:35.690000+00:00,34934.0,True,False,89,89,41,47,1,35,5,47,0,0,31,58,0,29,12,641104.0,19.16051004,712214.0,0.0,1233775.0,-1233775.0,Limit,GoodTillCancel,nan,,FLAT,0.0,2126.384666666667,0.039007482394366244,FLAT,0.34831460674157305,0.024390243902439025
XBTUSD-000259,XBTUSD,XBt,LONG,2021-01-20T11:16:37.835000+00:00,34222.0,12222.0,0.35712684,12222.0,False,28.03575,2021-01-20T23:20:51.513000+00:00,35444.0,True,False,142,142,53,88,12,41,0,83,5,0,39,103,0,32,21,604440.0,32.653849400000006,1110476.0,0.0,2983908.539285393,-2983908.539285393,Limit,GoodTillCancel,nan,,FLAT,0.0,724.2279666666667,0.03570802407807849,FLAT,0.2746478873239437,0.22641509433962265
XBTUSD-000260,XBTUSD,XBt,SHORT,2021-01-20T23:20:51.513000+00:00,35444.0,16188.0,0.45666347999999995,16188.0,True,0.0,2021-01-21T12:04:56.004000+00:00,31888.0,True,False,164,164,88,75,87,1,0,53,22,0,20,144,0,3,85,775074.0,39.91109018999999,1376184.0,0.0,5139198.286023663,-5139198.286023663,Limit,GoodTillCancel,nan,XBTUSD-000259,FLAT,0.0,764.0748500000001,0.10032727683105747,FLAT,0.12195121951219512,0.9886363636363636
XBTUSD-000261,XBTUSD,XBt,LONG,2021-01-21T12:04:56.004000+00:00,31888.0,18644.0,0.58467584,18644.0,True,0.0,2021-01-22T05:44:03.347000+00:00,31709.0,True,False,827,827,422,404,32,389,1,139,265,0,163,664,0,101,321,3429344.0,227.38255779000016,6880434.0,0.0,15506949.174690943,-15506949.174690943,Limit,GoodTillCancel,nan,XBTUSD-000260,FLAT,0.0,1059.1223833333333,-0.005613396889111888,FLAT,0.19709794437726724,0.07582938388625593
XBTUSD-000262,XBTUSD,XBt,SHORT,2021-01-22T06:01:15.040000+00:00,31750.0,366.0,0.011529,366.0,False,17.194883333333333,2021-01-22T07:30:25.605000+00:00,31273.5,True,False,68,68,30,37,13,16,1,37,0,0,15,53,0,13,17,355550.0,11.165585489999998,355550.0,0.0,569865.0,-569865.0,Market,ImmediateOrCancel,nan,,FLAT,0.0,89.17608333333332,0.01500787401574799,FLAT,0.22058823529411764,0.43333333333333335
