family,span,mode,confirm_seconds,overshoot_min_bps,pair_margin_min_bps,reclaim_min_bps,reversal_flow_min,displacement_ratio_min,fvg_min_bps,entry_mode,target_r,candidate_id,fit_trades,development_trades,development_gate,fit_12bp_trades,fit_12bp_mean_bps,fit_12bp_median_bps,fit_12bp_total_return,fit_12bp_profit_factor,fit_12bp_mdd,fit_12bp_top5_positive_share,fit_12bp_top10_removed_return,fit_12bp_positive_date_fraction,fit_12bp_positive_symbol_date_fraction,fit_18bp_trades,fit_18bp_mean_bps,fit_18bp_median_bps,fit_18bp_total_return,fit_18bp_profit_factor,fit_18bp_mdd,fit_18bp_top5_positive_share,fit_18bp_top10_removed_return,fit_18bp_positive_date_fraction,fit_18bp_positive_symbol_date_fraction,fit_24bp_trades,fit_24bp_mean_bps,fit_24bp_median_bps,fit_24bp_total_return,fit_24bp_profit_factor,fit_24bp_mdd,fit_24bp_top5_positive_share,fit_24bp_top10_removed_return,fit_24bp_positive_date_fraction,fit_24bp_positive_symbol_date_fraction,development_12bp_trades,development_12bp_mean_bps,development_12bp_median_bps,development_12bp_total_return,development_12bp_profit_factor,development_12bp_mdd,development_12bp_top5_positive_share,development_12bp_top10_removed_return,development_12bp_positive_date_fraction,development_12bp_positive_symbol_date_fraction,development_18bp_trades,development_18bp_mean_bps,development_18bp_median_bps,development_18bp_total_return,development_18bp_profit_factor,development_18bp_mdd,development_18bp_top5_positive_share,development_18bp_top10_removed_return,development_18bp_positive_date_fraction,development_18bp_positive_symbol_date_fraction,development_24bp_trades,development_24bp_mean_bps,development_24bp_median_bps,development_24bp_total_return,development_24bp_profit_factor,development_24bp_mdd,development_24bp_top5_positive_share,development_24bp_top10_removed_return,development_24bp_positive_date_fraction,development_24bp_positive_symbol_date_fraction,hold_min_bps,sweep_flow_min,pair_flow_min,pair_target_distance_min_bps
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,b00b5db63f63a7b430ae,16,1,False,16,-12.522834212102683,-21.563679491324528,-0.019893149820493172,0.2995625045414714,0.0225325309464941,1.0,-0.026955131264235765,0.3333333333333333,0.16666666666666666,16,-18.522834212102683,-27.563679491324528,-0.02927169702389887,0.17303074128610546,0.030332469890976488,1.0,-0.03511275972038386,0.3333333333333333,0.16666666666666666,16,-24.522834212102683,-33.56367949132453,-0.03856606036242605,0.10998518991021185,0.03856606036242605,1.0,-0.043206844758666874,0.0,0.16666666666666666,1,-19.971122234887716,-19.971122234887716,-0.0019971122234887506,0.0,0.0019971122234887506,,-0.0019971122234887506,0.0,0.0,1,-25.971122234887716,-25.971122234887716,-0.0025971122234887956,0.0,0.0025971122234887956,,-0.0025971122234887956,0.0,0.0,1,-31.971122234887716,-31.971122234887716,-0.0031971122234887295,0.0,0.0031971122234887295,,-0.0031971122234887295,0.0,0.0,0.5,0.4,0.2,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,30923dd617a37be38332,16,1,False,16,-8.648514810677899,-17.649068224952146,-0.013783104224582177,0.3824372879800341,0.01729554916609677,1.0,-0.020889110489303198,0.3333333333333333,0.16666666666666666,16,-14.648514810677899,-23.649068224952146,-0.02321646413015166,0.2092200864375465,0.02513414277242154,1.0,-0.029093962351247837,0.3333333333333333,0.16666666666666666,16,-20.6485148106779,-29.649068224952146,-0.032565180957372375,0.12798081150556315,0.03330594970359746,1.0,-0.0372349312412924,0.0,0.16666666666666666,1,-16.89418644991968,-16.89418644991968,-0.0016894186449919468,0.0,0.0016894186449919468,,-0.0016894186449919468,0.0,0.0,1,-22.89418644991968,-22.89418644991968,-0.0022894186449919918,0.0,0.0022894186449919918,,-0.0022894186449919918,0.0,0.0,1,-28.89418644991968,-28.89418644991968,-0.0028894186449919257,0.0,0.0028894186449919257,,-0.0028894186449919257,0.0,0.0,0.5,0.4,0.2,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,ac9a791716f604504a15,38,6,False,38,-12.959448121859236,-17.454610632233404,-0.04810822107775914,0.07356053000070226,0.04810822107775914,1.0,-0.05154123315665615,0.0,0.0,38,-18.959448121859236,-23.454610632233404,-0.0695997471552382,0.019204630794310232,0.0695997471552382,1.0,-0.07091086236337363,0.0,0.0,38,-24.959448121859236,-29.454610632233404,-0.0906185318104562,0.0038095550731255326,0.0906185318104562,1.0,-0.0909482470859444,0.0,0.0,6,-16.885111907887058,-16.752095181144167,-0.010090050860822486,0.0,0.010090050860822486,,-0.010090050860822486,0.0,0.0,6,-22.88511190788706,-22.752095181144167,-0.013654396828766124,0.0,0.013654396828766124,,-0.013654396828766124,0.0,0.0,6,-28.88511190788706,-28.752095181144167,-0.017208041324822676,0.0,0.017208041324822676,,-0.017208041324822676,0.0,0.0,2.0,0.2,0.0,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,c3e914cce5a5d6be25f5,38,6,False,38,-11.4324920669173,-15.276618036779366,-0.04255379132310788,0.08257419536877547,0.04255379132310788,1.0,-0.04600683553681395,0.0,0.0,38,-17.4324920669173,-21.276618036779368,-0.06416744589710055,0.020851736541553582,0.06416744589710055,1.0,-0.06548621627597839,0.0,0.0,38,-23.4324920669173,-27.276618036779368,-0.08530574475767994,0.00405679402253438,0.08530574475767994,1.0,-0.08563738629525752,0.0,0.0,6,-16.29359625078359,-15.078477227212995,-0.009736669482540705,0.0,0.009736669482540705,,-0.009736669482540705,0.0,0.0,6,-22.293596250783594,-21.078477227212993,-0.013302075237756172,0.0,0.013302075237756172,,-0.013302075237756172,0.0,0.0,6,-28.293596250783594,-27.078477227212993,-0.016856776976927,0.0,0.016856776976927,,-0.016856776976927,0.0,0.0,2.0,0.2,0.0,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,ea0e5c53ede300a2ce26,15,1,False,15,-14.57485466624637,-21.248219996211837,-0.021660691742726446,0.15171964618603467,0.021660691742726446,1.0,-0.024061343118473633,0.0,0.16666666666666666,15,-20.57485466624637,-27.248219996211837,-0.03044162852231702,0.04371169556234172,0.03044162852231702,1.0,-0.03166050004045928,0.0,0.0,15,-26.57485466624637,-33.24821999621184,-0.039148963399737835,0.009016844393335622,0.039148963399737835,1.0,-0.03949734004399319,0.0,0.0,1,-29.83703526551328,-29.83703526551328,-0.0029837035265513068,0.0,0.0029837035265513068,,-0.0029837035265513068,0.0,0.0,1,-35.83703526551328,-35.83703526551328,-0.0035837035265513517,0.0,0.0035837035265513517,,-0.0035837035265513517,0.0,0.0,1,-41.83703526551328,-41.83703526551328,-0.004183703526551286,0.0,0.004183703526551286,,-0.004183703526551286,0.0,0.0,2.0,0.2,0.0,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,15b50777a9fb249e8249,15,1,False,15,-10.877786040896831,-17.370653058041075,-0.016206846257657004,0.19331663763142967,0.016206846257657004,1.0,-0.01862088029272979,0.0,0.16666666666666666,15,-16.87778604089683,-23.370653058041075,-0.025033471353472336,0.05278133320352422,0.025033471353472336,1.0,-0.026259141687377086,0.0,0.0,15,-22.877786040896833,-29.370653058041075,-0.033786138929830956,0.01045873397197972,0.033786138929830956,1.0,-0.034136459978287625,0.0,0.0,1,-22.702221159308856,-22.702221159308856,-0.0022702221159308644,0.0,0.0022702221159308644,,-0.0022702221159308644,0.0,0.0,1,-28.702221159308856,-28.702221159308856,-0.0028702221159309094,0.0,0.0028702221159309094,,-0.0028702221159309094,0.0,0.0,1,-34.702221159308856,-34.702221159308856,-0.0034702221159308433,0.0,0.0034702221159308433,,-0.0034702221159308433,0.0,0.0,2.0,0.2,0.0,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,5723c44c829ffb2c03c4,36,6,False,36,-12.837602900821349,-17.454610632233404,-0.04521626444365445,0.07800791307814169,0.04521626444365445,1.0,-0.048659706407835124,0.0,0.0,36,-18.83760290082135,-23.454610632233404,-0.06565049994930883,0.02037826096528942,0.06565049994930883,1.0,-0.0669671804161126,0.0,0.0,36,-24.837602900821352,-29.454610632233404,-0.08565929768759295,0.004039988982763562,0.08565929768759295,1.0,-0.08599081103715922,0.0,0.0,6,-16.885111907887058,-16.752095181144167,-0.010090050860822486,0.0,0.010090050860822486,,-0.010090050860822486,0.0,0.0,6,-22.88511190788706,-22.752095181144167,-0.013654396828766124,0.0,0.013654396828766124,,-0.013654396828766124,0.0,0.0,6,-28.88511190788706,-28.752095181144167,-0.017208041324822676,0.0,0.017208041324822676,,-0.017208041324822676,0.0,0.0,2.0,0.2,0.2,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,7eaeaba0820a7b572e97,36,6,False,36,-11.155000562526572,-15.276618036779366,-0.0394003089186471,0.08873044656768042,0.0394003089186471,1.0,-0.042864726214277615,0.0,0.0,36,-17.15500056252657,-21.276618036779368,-0.05995558109562904,0.022332371412440433,0.05995558109562904,1.0,-0.06128028681252806,0.0,0.0,36,-23.15500056252657,-27.276618036779368,-0.08008296710453233,0.004332290652145764,0.08008296710453233,1.0,-0.08041650226940822,0.0,0.0,6,-16.29359625078359,-15.078477227212995,-0.009736669482540705,0.0,0.009736669482540705,,-0.009736669482540705,0.0,0.0,6,-22.293596250783594,-21.078477227212993,-0.013302075237756172,0.0,0.013302075237756172,,-0.013302075237756172,0.0,0.0,6,-28.293596250783594,-27.078477227212993,-0.016856776976927,0.0,0.016856776976927,,-0.016856776976927,0.0,0.0,2.0,0.2,0.2,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,cb3602adee006a3f039d,14,1,False,14,-13.946143715811525,-20.881225505065203,-0.019368287820005214,0.16685407151333026,0.019368287820005214,1.0,-0.02177456430207736,0.0,0.16666666666666666,14,-19.946143715811527,-26.881225505065203,-0.02758498360170203,0.048089048868556805,0.02758498360170203,1.0,-0.02880744632511245,0.0,0.0,14,-25.946143715811527,-32.8812255050652,-0.035737711217214696,0.009886320045890976,0.035737711217214696,1.0,-0.036087324682312016,0.0,0.0,1,-29.83703526551328,-29.83703526551328,-0.0029837035265513068,0.0,0.0029837035265513068,,-0.0029837035265513068,0.0,0.0,1,-35.83703526551328,-35.83703526551328,-0.0035837035265513517,0.0,0.0035837035265513517,,-0.0035837035265513517,0.0,0.0,1,-41.83703526551328,-41.83703526551328,-0.004183703526551286,0.0,0.004183703526551286,,-0.004183703526551286,0.0,0.0,2.0,0.2,0.2,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,1a824ba6744fe7115512,14,1,False,14,-10.310050416432313,-17.239595833196333,-0.014351255574736821,0.21315605997130727,0.014351255574736821,1.0,-0.016769842862743523,0.0,0.16666666666666666,14,-16.310050416432315,-23.239595833196333,-0.022606987173158122,0.05818601816979235,0.022606987173158122,1.0,-0.023835707939655393,0.0,0.0,14,-22.31005041643232,-29.239595833196333,-0.03079847007646852,0.011479097095969374,0.03079847007646852,1.0,-0.03114987436676997,0.0,0.0,1,-22.702221159308856,-22.702221159308856,-0.0022702221159308644,0.0,0.0022702221159308644,,-0.0022702221159308644,0.0,0.0,1,-28.702221159308856,-28.702221159308856,-0.0028702221159309094,0.0,0.0028702221159309094,,-0.0028702221159309094,0.0,0.0,1,-34.702221159308856,-34.702221159308856,-0.0034702221159308433,0.0,0.0034702221159308433,,-0.0034702221159308433,0.0,0.0,2.0,0.2,0.2,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,78684163242c0f41755e,32,5,False,32,-13.447927866533234,-17.454610632233404,-0.042167037706536625,0.05943443981872911,0.042167037706536625,1.0,-0.044766605364198186,0.0,0.0,32,-19.447927866533234,-23.454610632233404,-0.06041175151418854,0.017600632873308847,0.06041175151418854,1.0,-0.06145833571617554,0.0,0.0,32,-25.447927866533234,-29.454610632233404,-0.07831960097849511,0.004434227930445778,0.07831960097849511,1.0,-0.07865377548864938,0.0,0.0,5,-14.294727236361814,-16.51485798719453,-0.007127614021362638,0.0,0.007127614021362638,,-0.007127614021362638,0.0,0.0,5,-20.294727236361815,-22.51485798719453,-0.010106913483708846,0.0,0.010106913483708846,,-0.010106913483708846,0.0,0.0,5,-26.294727236361815,-28.51485798719453,-0.013079056693885538,0.0,0.013079056693885538,,-0.013079056693885538,0.0,0.0,2.0,0.4,0.0,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,6899410dbe637859cd7d,32,5,False,32,-12.064696685559973,-15.276618036779366,-0.037906048103853784,0.06580028782872922,0.037906048103853784,1.0,-0.04051718012732508,0.0,0.0,32,-18.064696685559973,-21.276618036779368,-0.05622940284071343,0.018922827996820418,0.05622940284071343,1.0,-0.05728064565784996,0.0,0.0,32,-24.064696685559973,-27.276618036779368,-0.074214487816611,0.004687911108824767,0.074214487816611,1.0,-0.07455015072142057,0.0,0.0,5,-15.011871269078535,-14.993599425056281,-0.007483436429495227,0.0,0.007483436429495227,,-0.007483436429495227,0.0,0.0,5,-21.01187126907854,-20.99359942505628,-0.01046188104417245,0.0,0.01046188104417245,,-0.01046188104417245,0.0,0.0,5,-27.01187126907854,-26.99359942505628,-0.013433170947906636,0.0,0.013433170947906636,,-0.013433170947906636,0.0,0.0,2.0,0.4,0.0,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,2770554ab026d202c178,12,0,False,12,-16.43447408511719,-21.95604358376201,-0.019558018740117755,0.12117665954742167,0.019558018740117755,1.0,-0.021823618491737196,0.0,0.16666666666666666,12,-22.43447408511719,-27.95604358376201,-0.026605512833925538,0.0397687745672174,0.026605512833925538,1.0,-0.027689752972316684,0.0,0.0,12,-28.4344740851172,-33.95604358376201,-0.03360654264035845,0.010517969929873175,0.03360654264035845,1.0,-0.033956928805207065,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.4,0.0,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,49fb565ab77a13203177,12,0,False,12,-12.523745044042805,-17.790556244190114,-0.014935252143759903,0.15321824355136876,0.014935252143759903,1.0,-0.017211534158126707,0.0,0.16666666666666666,12,-18.523745044042805,-23.790556244190114,-0.022013206688286324,0.047763726581396014,0.022013206688286324,1.0,-0.023102562083355593,0.0,0.0,12,-24.52374504404281,-29.790556244190114,-0.02904451437170341,0.012174819012309768,0.02904451437170341,1.0,-0.029396554595338187,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.4,0.0,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,3a7e8a05eba3dec5c951,30,5,False,30,-13.33427891759937,-17.454610632233404,-0.03925703107447487,0.0636504758359899,0.03925703107447487,1.0,-0.041864496517472594,0.0,0.0,30,-19.33427891759937,-23.454610632233404,-0.05642350424779807,0.018860152652054086,0.05642350424779807,1.0,-0.0574745308601593,0.0,0.0,30,-25.334278917599374,-29.454610632233404,-0.07329329568738163,0.004749556268248538,0.07329329568738163,1.0,-0.07362929258966922,0.0,0.0,5,-14.294727236361814,-16.51485798719453,-0.007127614021362638,0.0,0.007127614021362638,,-0.007127614021362638,0.0,0.0,5,-20.294727236361815,-22.51485798719453,-0.010106913483708846,0.0,0.010106913483708846,,-0.010106913483708846,0.0,0.0,5,-26.294727236361815,-28.51485798719453,-0.013079056693885538,0.0,0.013079056693885538,,-0.013079056693885538,0.0,0.0,2.0,0.4,0.2,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,322506f605d3babc5657,30,5,False,30,-11.77385385486728,-15.276618036779366,-0.03473725770994207,0.07148325122672357,0.03473725770994207,1.0,-0.03735698986031044,0.0,0.0,30,-17.77385385486728,-21.276618036779368,-0.05198181160079418,0.02048203341294641,0.05198181160079418,1.0,-0.053037785705167706,0.0,0.0,30,-23.773853854867276,-27.276618036779368,-0.06892838062076134,0.005059721689164792,0.06892838062076134,1.0,-0.06926596011431996,0.0,0.0,5,-15.011871269078535,-14.993599425056281,-0.007483436429495227,0.0,0.007483436429495227,,-0.007483436429495227,0.0,0.0,5,-21.01187126907854,-20.99359942505628,-0.01046188104417245,0.0,0.01046188104417245,,-0.01046188104417245,0.0,0.0,5,-27.01187126907854,-26.99359942505628,-0.013433170947906636,0.0,0.013433170947906636,,-0.013433170947906636,0.0,0.0,2.0,0.4,0.2,6.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,1.5,4fbedbc942d767929cba,11,0,False,11,-15.803352822642921,-21.248219996211837,-0.01726068792158597,0.13526772821789554,0.01726068792158597,1.0,-0.01953159633218904,0.0,0.16666666666666666,11,-21.803352822642918,-27.248219996211837,-0.023737565426819374,0.04442352386927801,0.023737565426819374,1.0,-0.024825000101171724,0.0,0.0,11,-27.80335282264292,-33.24821999621184,-0.03017561353166054,0.011720346672663024,0.03017561353166054,1.0,-0.030527243651632507,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.4,0.2,12.0
catchup,4,single,10,0.0,3.0,,,,0.0,market,2.5,e7bdbb25687490730322,11,0,False,11,-11.9508050677376,-17.370653058041075,-0.013077263031676667,0.1713995794834745,0.013077263031676667,1.0,-0.015357838476711794,0.0,0.16666666666666666,11,-17.9508050677376,-23.370653058041075,-0.019579205712046077,0.053447991407601,0.019579205712046077,1.0,-0.020671272280837982,0.0,0.0,11,-23.950805067737598,-29.370653058041075,-0.026042183749785064,0.013579992520916526,0.026042183749785064,1.0,-0.026395312531195425,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,2.0,0.4,0.2,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,3758a8cfc5fcd2654086,8,0,False,8,-11.958556035448836,-10.909883915604313,-0.009533169946038034,0.06813373869996761,0.009933466114304235,1.0,-0.009933466114304013,0.3333333333333333,0.25,8,-17.958556035448836,-16.90988391560431,-0.014283114616068349,0.0,0.014283114616068349,,-0.014283114616068349,0.0,0.0,8,-23.958556035448836,-22.90988391560431,-0.019013115589570417,0.0,0.019013115589570417,,-0.019013115589570417,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.0,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,4370e5ff80cc0372c9ff,8,0,False,8,-9.641183391247218,-10.187980472049707,-0.007690957607610294,0.0831487830190872,0.008091998304130987,1.0,-0.008091998304131098,0.3333333333333333,0.25,8,-15.641183391247218,-16.18798047204971,-0.01244863262807272,0.0,0.01244863262807272,,-0.01244863262807272,0.0,0.0,8,-21.641183391247218,-22.18798047204971,-0.01718633613103282,0.0,0.01718633613103282,,-0.01718633613103282,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.0,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,b8f44d01b8f358e1528e,5,0,False,5,-14.348620494393662,-21.87913898643722,-0.007159182346727522,0.08883688828144551,0.00756043795968242,1.0,-0.007560437959682531,0.3333333333333333,0.25,5,-20.348620494393657,-27.87913898643722,-0.010138408868252569,0.0,0.010138408868252569,,-0.010138408868252569,0.0,0.0,5,-26.348620494393657,-33.87913898643722,-0.013110479263886199,0.0,0.013110479263886199,,-0.013110479263886199,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.0,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,bd860180dceebc8881cd,5,0,False,5,-10.92958564109291,-17.92748339186322,-0.005456371911477964,0.11347371589882649,0.0058583157135492225,1.0,-0.0058583157135492225,0.3333333333333333,0.25,5,-16.92958564109291,-23.92748339186322,-0.008439685516126616,0.0,0.008439685516126616,,-0.008439685516126616,0.0,0.0,5,-22.92958564109291,-29.92748339186322,-0.01141583563311177,0.0,0.01141583563311177,,-0.01141583563311177,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.0,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,ec521c358be755a23800,8,0,False,8,-11.958556035448836,-10.909883915604313,-0.009533169946038034,0.06813373869996761,0.009933466114304235,1.0,-0.009933466114304013,0.3333333333333333,0.25,8,-17.958556035448836,-16.90988391560431,-0.014283114616068349,0.0,0.014283114616068349,,-0.014283114616068349,0.0,0.0,8,-23.958556035448836,-22.90988391560431,-0.019013115589570417,0.0,0.019013115589570417,,-0.019013115589570417,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.2,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,7c2bb6c34e857f4e3e27,8,0,False,8,-9.641183391247218,-10.187980472049707,-0.007690957607610294,0.0831487830190872,0.008091998304130987,1.0,-0.008091998304131098,0.3333333333333333,0.25,8,-15.641183391247218,-16.18798047204971,-0.01244863262807272,0.0,0.01244863262807272,,-0.01244863262807272,0.0,0.0,8,-21.641183391247218,-22.18798047204971,-0.01718633613103282,0.0,0.01718633613103282,,-0.01718633613103282,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.2,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,a6b49985643043777759,5,0,False,5,-14.348620494393662,-21.87913898643722,-0.007159182346727522,0.08883688828144551,0.00756043795968242,1.0,-0.007560437959682531,0.3333333333333333,0.25,5,-20.348620494393657,-27.87913898643722,-0.010138408868252569,0.0,0.010138408868252569,,-0.010138408868252569,0.0,0.0,5,-26.348620494393657,-33.87913898643722,-0.013110479263886199,0.0,0.013110479263886199,,-0.013110479263886199,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.2,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,07cb664ef792c5c45aaa,5,0,False,5,-10.92958564109291,-17.92748339186322,-0.005456371911477964,0.11347371589882649,0.0058583157135492225,1.0,-0.0058583157135492225,0.3333333333333333,0.25,5,-16.92958564109291,-23.92748339186322,-0.008439685516126616,0.0,0.008439685516126616,,-0.008439685516126616,0.0,0.0,5,-22.92958564109291,-29.92748339186322,-0.01141583563311177,0.0,0.01141583563311177,,-0.01141583563311177,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.2,0.2,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,7f360cfd1e9d60aa1271,7,0,False,7,-14.088593937256766,-15.609517217770808,-0.009825440689314902,0.039382375654529754,0.010225618736655617,1.0,-0.010225618736655617,0.3333333333333333,0.25,7,-20.088593937256768,-21.609517217770808,-0.013982547830872494,0.0,0.013982547830872494,,-0.013982547830872494,0.0,0.0,7,-26.088593937256768,-27.609517217770808,-0.018124686260345357,0.0,0.018124686260345357,,-0.018124686260345357,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.4,0.0,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,08f81621b8ff0b70872e,7,0,False,7,-11.440168058169203,-14.165710330661597,-0.007983771957955299,0.048061308106026976,0.008384694313852359,1.0,-0.008384694313852248,0.3333333333333333,0.25,7,-17.440168058169203,-20.165710330661597,-0.012147506468920821,0.0,0.012147506468920821,,-0.012147506468920821,0.0,0.0,7,-23.440168058169206,-26.165710330661597,-0.016296252381677645,0.0,0.016296252381677645,,-0.016296252381677645,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.4,0.0,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,5c32560d30215902dccc,4,0,False,4,-18.673702937293747,-24.92509107091888,-0.0074521536153520085,0.05134912266719693,0.007853290824264891,1.0,-0.00785329082426478,0.3333333333333333,0.25,4,-24.673702937293747,-30.92509107091888,-0.009836578271001928,0.0,0.009836578271001928,,-0.009836578271001928,0.0,0.0,4,-30.673702937293747,-36.92509107091888,-0.012216704220753383,0.0,0.012216704220753383,,-0.012216704220753383,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.4,0.0,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,12d94bc01d18d1595431,4,0,False,4,-14.399909370667807,-19.755054642551997,-0.005749845651923269,0.06558959763124074,0.006151670846878954,1.0,-0.006151670846878954,0.3333333333333333,0.25,4,-20.399909370667807,-25.755054642551997,-0.008137336940717832,0.0,0.008137336940717832,,-0.008137336940717832,0.0,0.0,4,-26.39990937066781,-31.755054642551997,-0.010520525838466743,0.0,0.010520525838466743,,-0.010520525838466743,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.4,0.0,12.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,1.5,7822f5c33fa726f36ac1,7,0,False,7,-14.088593937256766,-15.609517217770808,-0.009825440689314902,0.039382375654529754,0.010225618736655617,1.0,-0.010225618736655617,0.3333333333333333,0.25,7,-20.088593937256768,-21.609517217770808,-0.013982547830872494,0.0,0.013982547830872494,,-0.013982547830872494,0.0,0.0,7,-26.088593937256768,-27.609517217770808,-0.018124686260345357,0.0,0.018124686260345357,,-0.018124686260345357,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.4,0.2,6.0
catchup,4,single,10,3.0,0.0,,,,0.0,market,2.5,a357f5a962d1b34687ad,7,0,False,7,-11.440168058169203,-14.165710330661597,-0.007983771957955299,0.048061308106026976,0.008384694313852359,1.0,-0.008384694313852248,0.3333333333333333,0.25,7,-17.440168058169203,-20.165710330661597,-0.012147506468920821,0.0,0.012147506468920821,,-0.012147506468920821,0.0,0.0,7,-23.440168058169206,-26.165710330661597,-0.016296252381677645,0.0,0.016296252381677645,,-0.016296252381677645,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0,,,0.0,,0.0,,0.0,0.0,0.0,0.5,0.4,0.2,6.0
