policy_id,family,lookback,range_minutes,shock_z,gap_bps,volume_z,response_max,target_close_fraction,stop_window,stop_buffer_atr,m18_trades,m18_total_return,m18_geometric_daily_growth,m18_max_drawdown,m18_profit_factor,m18_win_rate,m18_median_trade,m18_h1_return,m18_h2_return,m18_q1_return,m18_q2_return,m18_q3_return,m18_q4_return,m18_positive_quarters,m18_top10_removed_return,m18_top5_positive_share,m18_terminal_exits,m18_bankrupt,m18_max_required_leverage,m18_final_nav,m18_calendar_days
816420e9777378bb,REVERSAL,1,60,2.0,60.0,1.0,0.5,0.5,30,0.1,5,-0.028936428602872044,-8.044427872233584e-05,0.03287480547745009,0.12238503034727324,0.2,-0.009759655457181831,-0.028936428602871933,0.0,-0.028936428602871933,0.0,0.0,0.0,0,-0.03287480547745014,1.0,0,False,2.4034454281818687,9710.63571397128,365
ba5c340df9f25465,REVERSAL,1,60,3.0,30.0,0.0,0.25,0.5,30,0.1,10,-0.05666083199347649,-0.000159793784670903,0.05666083199347631,0.06921709045744161,0.1,-0.006203921749860782,-0.037702458519319526,-0.019701155471088305,-0.03692279947564647,-0.0008095498920009936,-0.002875767108451943,-0.016873913808958974,0,-0.06071682055682692,1.0,0,False,3.0576167612396032,9433.391680065235,365
1e3b7c1e66071153,REVERSAL,1,60,3.0,30.0,0.0,0.5,0.5,30,0.1,13,-0.059966298796253814,-0.00016940907884299694,0.05996629879625379,0.24799953445729292,0.15384615384615385,-0.007302166429188182,-0.04710000226967603,-0.01350225265738636,-0.04632795717039906,-0.0008095498920009936,0.0034295307579881307,-0.016873913808958974,1,-0.0786732263122456,1.0,0,False,3.1033889557886836,9400.337012037462,365
1a8d439a74a87023,REVERSAL,1,60,3.0,30.0,1.0,0.25,0.5,30,0.1,3,-0.02334296935855551,-6.470950056569613e-05,0.023342969358555274,0.0,0.0,-0.009847830449346227,-0.0233429693585554,0.0,-0.0233429693585554,0.0,0.0,0.0,0,-0.0233429693585554,,0,False,1.9581980678986104,9766.570306414445,365
b0cc023f1c494eb9,REVERSAL,1,60,3.0,30.0,1.0,0.5,0.5,30,0.1,5,-0.01748669445723683,-4.8331414994717825e-05,0.03288074408925222,0.4782855059756804,0.2,-0.009765736007073858,-0.032880744089252345,0.015917426457938477,-0.032880744089252345,0.0,0.015917426457938477,0.0,1,-0.032880744089252345,1.0,0,False,3.1033889557886836,9825.133055427632,365
f67c753e29276857,REVERSAL,1,60,3.0,60.0,0.0,0.25,0.5,30,0.1,3,-0.02334296935855551,-6.470950056569613e-05,0.023342969358555274,0.0,0.0,-0.009847830449346227,-0.0233429693585554,0.0,-0.0233429693585554,0.0,0.0,0.0,0,-0.0233429693585554,,0,False,1.9581980678986104,9766.570306414445,365
2f68bc61bec01e82,REVERSAL,1,60,3.0,60.0,0.0,0.5,0.5,30,0.1,3,-0.02334296935855551,-6.470950056569613e-05,0.023342969358555274,0.0,0.0,-0.009847830449346227,-0.0233429693585554,0.0,-0.0233429693585554,0.0,0.0,0.0,0,-0.0233429693585554,,0,False,1.9581980678986104,9766.570306414445,365
80321a55ece3d595,REVERSAL,1,60,3.0,60.0,1.0,0.25,0.5,30,0.1,3,-0.02334296935855551,-6.470950056569613e-05,0.023342969358555274,0.0,0.0,-0.009847830449346227,-0.0233429693585554,0.0,-0.0233429693585554,0.0,0.0,0.0,0,-0.0233429693585554,,0,False,1.9581980678986104,9766.570306414445,365
b83ced4d0800ee3a,REVERSAL,1,60,3.0,60.0,1.0,0.5,0.5,30,0.1,3,-0.02334296935855551,-6.470950056569613e-05,0.023342969358555274,0.0,0.0,-0.009847830449346227,-0.0233429693585554,0.0,-0.0233429693585554,0.0,0.0,0.0,0,-0.0233429693585554,,0,False,1.9581980678986104,9766.570306414445,365
6a4913343ecd62bc,REVERSAL,1,240,2.0,30.0,0.0,0.25,0.5,30,0.1,42,-0.1251047706634245,-0.0003661004693961134,0.14840045181110878,0.3776120196259708,0.09523809523809523,-0.004776562200814747,-0.10193076360173492,-0.02580425441876799,-0.062373373749834315,-0.0421888508116518,-0.043248637737172135,0.01823293282504057,1,-0.19145664281763597,1.0,0,False,3.4003430531731706,8748.952293365755,365
108bcb9542a271cc,REVERSAL,1,240,2.0,30.0,0.0,0.5,0.5,30,0.1,50,-0.18681563280372848,-0.0005664078078280177,0.20511219261323532,0.28098425309589364,0.08,-0.005220428993450097,-0.11902304425222354,-0.07695160254670053,-0.07152998785499665,-0.05115195512616044,-0.07773561899636428,0.0008500994571758458,1,-0.24848736601334376,1.0,0,False,3.4003430531731706,8131.843671962715,365
480fffb116720725,REVERSAL,1,240,2.0,30.0,1.0,0.25,0.5,30,0.1,13,-0.07222470975427864,-0.00020536444312102553,0.07222470975427878,0.0,0.0,-0.004970920045494955,-0.04590930055459452,-0.02758166410696672,-0.03608357196888656,-0.0101935482163924,-0.015173747472324361,-0.012599092076187035,0,-0.07222470975427864,,0,False,3.4003430531731706,9277.752902457214,365
5dc35fc0ae695c88,REVERSAL,1,240,2.0,30.0,1.0,0.5,0.5,30,0.1,16,-0.09718885794903942,-0.0002800755453677972,0.09718885794903909,0.0,0.0,-0.007536510002765947,-0.055226698452182754,-0.044415056424763844,-0.04549692533792005,-0.0101935482163924,-0.032221931429530004,-0.012599092076187035,0,-0.09718885794903953,,0,False,3.4003430531731706,9028.111420509606,365
af852def65fe277a,REVERSAL,1,240,2.0,60.0,0.0,0.25,0.5,30,0.1,6,-0.03709485685518643,-0.00010355730453881495,0.035301040597632005,0.0,0.0,-0.007066065675151133,-0.03709485685518654,0.0,-0.028036221123105887,-0.009319931389365155,0.0,0.0,0,-0.03709485685518654,,0,False,3.4003430531731706,9629.051431448135,365
956c43737a60ec98,REVERSAL,1,240,2.0,60.0,0.0,0.5,0.5,30,0.1,6,-0.03709485685518643,-0.00010355730453881495,0.035301040597632005,0.0,0.0,-0.007066065675151133,-0.03709485685518654,0.0,-0.028036221123105887,-0.009319931389365155,0.0,0.0,0,-0.03709485685518654,,0,False,3.4003430531731706,9629.051431448135,365
b3b1d76dd61a83c9,REVERSAL,1,240,2.0,60.0,1.0,0.25,0.5,30,0.1,4,-0.03346669585310924,-9.3254617053673e-05,0.03346669585310919,0.0,0.0,-0.009583880919355667,-0.03346669585310913,0.0,-0.02437392779851555,-0.009319931389365155,0.0,0.0,0,-0.03346669585310913,,0,False,3.4003430531731706,9665.333041468908,365
d29968f0ea3b45c0,REVERSAL,1,240,2.0,60.0,1.0,0.5,0.5,30,0.1,4,-0.03346669585310924,-9.3254617053673e-05,0.03346669585310919,0.0,0.0,-0.009583880919355667,-0.03346669585310913,0.0,-0.02437392779851555,-0.009319931389365155,0.0,0.0,0,-0.03346669585310913,,0,False,3.4003430531731706,9665.333041468908,365
28aa1fd8c2bbe08f,REVERSAL,1,240,3.0,30.0,0.0,0.25,0.5,30,0.1,7,-0.046228753687394986,-0.00012966671590342038,0.04622875368739442,0.0,0.0,-0.007302166429188182,-0.034944605660394146,-0.011692746440449153,-0.029135915965606607,-0.005983010176511816,-0.004422876592233171,-0.007302166429188239,0,-0.046228753687394875,,0,False,2.886906296735639,9537.71246312605,365
71b864604d350b7e,REVERSAL,1,240,3.0,30.0,0.0,0.5,0.5,30,0.1,11,-0.08190940115209833,-0.00023410739169904549,0.08190940115209833,0.0,0.0,-0.009379322208842392,-0.05331178379631851,-0.03020806308380941,-0.038617118309036025,-0.01528492525416747,-0.023074389688377717,-0.007302166429188239,0,-0.08190940115209833,,0,False,3.2104824520788613,9180.905988479017,365
50ff4a42a6f3b7de,REVERSAL,1,240,3.0,30.0,1.0,0.25,0.5,30,0.1,3,-0.0205208198048229,-5.6804680708899546e-05,0.020520819804822715,0.0,0.0,-0.009847830449346227,-0.0205208198048229,0.0,-0.019656317970146553,-0.0008818354731335853,0.0,0.0,0,-0.0205208198048229,,0,False,2.140989063242963,9794.791801951771,365
3c9a453326efd9eb,REVERSAL,1,240,3.0,30.0,1.0,0.5,0.5,30,0.1,5,-0.039183289371015784,-0.000109505280451061,0.039183289371015784,0.0,0.0,-0.009765736007073858,-0.030086154903034124,-0.009379322208842411,-0.02923009556505285,-0.0008818354731335853,-0.009379322208842411,0.0,0,-0.039183289371015784,,0,False,3.1033889557886836,9608.167106289842,365
49cb568873621edf,REVERSAL,1,240,3.0,60.0,0.0,0.25,0.5,30,0.1,2,-0.019656317970146442,-5.4387761611929264e-05,0.019656317970146484,0.0,0.0,-0.00987693548884702,-0.019656317970146553,0.0,-0.019656317970146553,0.0,0.0,0.0,0,-0.019656317970146553,,0,False,0.7608477532686031,9803.436820298535,365
61c8c340a9e6cc83,REVERSAL,1,240,3.0,60.0,0.0,0.5,0.5,30,0.1,2,-0.019656317970146442,-5.4387761611929264e-05,0.019656317970146484,0.0,0.0,-0.00987693548884702,-0.019656317970146553,0.0,-0.019656317970146553,0.0,0.0,0.0,0,-0.019656317970146553,,0,False,0.7608477532686031,9803.436820298535,365
f013975ac041cd6b,REVERSAL,1,240,3.0,60.0,1.0,0.25,0.5,30,0.1,2,-0.019656317970146442,-5.4387761611929264e-05,0.019656317970146484,0.0,0.0,-0.00987693548884702,-0.019656317970146553,0.0,-0.019656317970146553,0.0,0.0,0.0,0,-0.019656317970146553,,0,False,0.7608477532686031,9803.436820298535,365
9e0f5d80dd0e9fc9,REVERSAL,1,240,3.0,60.0,1.0,0.5,0.5,30,0.1,2,-0.019656317970146442,-5.4387761611929264e-05,0.019656317970146484,0.0,0.0,-0.00987693548884702,-0.019656317970146553,0.0,-0.019656317970146553,0.0,0.0,0.0,0,-0.019656317970146553,,0,False,0.7608477532686031,9803.436820298535,365
f43d229055a5980e,REVERSAL,3,60,2.0,30.0,0.0,0.25,0.5,30,0.1,13,-0.05204028274306527,-0.00014640919886654835,0.05891646804092455,0.1207197264299459,0.07692307692307693,-0.004105549578068513,-0.030860931476444975,-0.021853779250573746,-0.0013088078041940676,-0.029590852410818935,0.0,-0.021853779250573746,0,-0.05891646804092476,1.0,0,False,2.8437197733867907,9479.597172569347,365
f0891e4b4f2ff5d2,REVERSAL,3,60,2.0,30.0,0.0,0.5,0.5,30,0.1,21,-0.09515283709769207,-0.00027390557776962865,0.09804812911618756,0.09234539573484932,0.09523809523809523,-0.005079156503265429,-0.04962984782062341,-0.04790027251242679,-0.005370408320597875,-0.044498414153649635,-0.010145614814832227,-0.0381416279633211,0,-0.10424369361561225,1.0,0,False,2.8437197733867907,9048.471629023079,365
279873db52662b5b,REVERSAL,3,60,2.0,30.0,1.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
ea3a9127204ecedc,REVERSAL,3,60,2.0,30.0,1.0,0.5,0.5,30,0.1,4,-0.012144999824814873,-3.3477118973945785e-05,0.01214499982481466,0.0,0.0,-0.002761236910727774,-0.011454049856391202,-0.0006989558435025467,-0.005516554209223257,-0.0059704318581660365,-0.0006989558435025467,0.0,0,-0.012144999824814873,,0,False,2.1829103527376565,9878.550001751852,365
b210ae302b3c4739,REVERSAL,3,60,2.0,60.0,0.0,0.25,0.5,30,0.1,3,-0.0038579881689343454,-1.0590216256711749e-05,0.011083671846879492,0.6583944527774975,0.3333333333333333,-0.0014555504840486958,0.00584048268393933,-0.00964215600767504,0.00584048268393933,0.0,0.0,-0.00964215600767504,1,-0.011083671846879528,1.0,0,False,1.7892199616244635,9961.420118310656,365
09586f04ca40c987,REVERSAL,3,60,2.0,60.0,0.0,0.5,0.5,30,0.1,3,-0.0038579881689343454,-1.0590216256711749e-05,0.011083671846879492,0.6583944527774975,0.3333333333333333,-0.0014555504840486958,0.00584048268393933,-0.00964215600767504,0.00584048268393933,0.0,0.0,-0.00964215600767504,1,-0.011083671846879528,1.0,0,False,1.7892199616244635,9961.420118310656,365
70d86820f53d18d5,REVERSAL,3,60,2.0,60.0,1.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
f3f50fb8b7fd3b6e,REVERSAL,3,60,2.0,60.0,1.0,0.5,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
7eeceacb9e6a168c,REVERSAL,3,60,3.0,30.0,0.0,0.25,0.5,30,0.1,2,0.00584048268393933,1.5954903124892894e-05,0.0014555504840487495,5.0198660044959915,0.5,0.0029255589543275185,0.00584048268393933,0.0,0.00584048268393933,0.0,0.0,0.0,1,-0.0014555504840486622,1.0,0,False,0.5822201936194783,10058.404826839393,365
3e051e7f7a4bc9e2,REVERSAL,3,60,3.0,30.0,0.0,0.5,0.5,30,0.1,3,-0.00016481937811008152,-4.515970550844628e-07,0.007417292077233663,0.9839329069188906,0.3333333333333333,-0.0014555504840486958,-0.00016481937811008152,0.0,0.00584048268393933,-0.0059704318581660365,0.0,0.0,1,-0.007417292077233628,1.0,0,False,2.1829103527376565,9998.3518062189,365
b6d327cd55e66793,REVERSAL,3,60,3.0,30.0,1.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
f3e6e9f71a8bc87c,REVERSAL,3,60,3.0,30.0,1.0,0.5,0.5,30,0.1,2,-0.007417292077233628,-2.0396879578443716e-05,0.007417292077233469,0.0,0.0,-0.003712991171107386,-0.007417292077233628,0.0,-0.0014555504840486622,-0.0059704318581660365,0.0,0.0,0,-0.007417292077233628,,0,False,2.1829103527376565,9925.827079227663,365
599a4770cb23880d,REVERSAL,3,60,3.0,60.0,0.0,0.25,0.5,30,0.1,2,0.00584048268393933,1.5954903124892894e-05,0.0014555504840487495,5.0198660044959915,0.5,0.0029255589543275185,0.00584048268393933,0.0,0.00584048268393933,0.0,0.0,0.0,1,-0.0014555504840486622,1.0,0,False,0.5822201936194783,10058.404826839393,365
66662673c7e2ee8d,REVERSAL,3,60,3.0,60.0,0.0,0.5,0.5,30,0.1,2,0.00584048268393933,1.5954903124892894e-05,0.0014555504840487495,5.0198660044959915,0.5,0.0029255589543275185,0.00584048268393933,0.0,0.00584048268393933,0.0,0.0,0.0,1,-0.0014555504840486622,1.0,0,False,0.5822201936194783,10058.404826839393,365
d482f1df2c80bf8e,REVERSAL,3,60,3.0,60.0,1.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
8efdecf0943468a7,REVERSAL,3,60,3.0,60.0,1.0,0.5,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
ccf6c306130d5525,REVERSAL,3,240,2.0,30.0,0.0,0.25,0.5,30,0.1,5,-0.007665609708888188,-2.108235724707086e-05,0.014863674163382983,0.48922851197789585,0.2,-0.0015137725034106435,0.004723145109304605,-0.01233051600184365,0.00578183525558873,-0.001052604162427473,0.0,-0.01233051600184365,1,-0.014863674163382856,1.0,0,False,2.8437197733867907,9923.343902911118,365
fbef1daad05023de,REVERSAL,3,240,2.0,30.0,0.0,0.5,0.5,30,0.1,10,-0.0386823721593772,-0.00010807746489915893,0.045655451309046344,0.20521425466383694,0.2,-0.005959100135245667,-0.01071155308720173,-0.028273674032545326,0.00578183525558873,-0.016398574486681916,0.0,-0.028273674032545326,1,-0.04565545130904647,1.0,0,False,3.4043073312636314,9613.176278406228,365
3885382b4db6e0e1,REVERSAL,3,240,2.0,30.0,1.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
7824abb6f8ad10f7,REVERSAL,3,240,2.0,30.0,1.0,0.5,0.5,30,0.1,2,-0.007475166485996332,-2.0556625863088485e-05,0.007475166485996306,0.0,0.0,-0.0037421021807883597,-0.007475166485996332,0.0,-0.0015137725034106708,-0.0059704318581660365,0.0,0.0,0,-0.007475166485996332,,0,False,2.1829103527376565,9925.248335140037,365
b8123b566c8317c4,REVERSAL,3,240,2.0,60.0,0.0,0.25,0.5,30,0.1,2,0.00578183525558873,1.5795151033115573e-05,0.001513772503410678,4.8267942350923,0.5,0.002896447944646545,0.00578183525558873,0.0,0.00578183525558873,0.0,0.0,0.0,1,-0.0015137725034106708,1.0,0,False,0.5822201936194783,10057.818352555887,365
b4e4aa1f9ad5fc82,REVERSAL,3,240,2.0,60.0,0.0,0.5,0.5,30,0.1,2,0.00578183525558873,1.5795151033115573e-05,0.001513772503410678,4.8267942350923,0.5,0.002896447944646545,0.00578183525558873,0.0,0.00578183525558873,0.0,0.0,0.0,1,-0.0015137725034106708,1.0,0,False,0.5822201936194783,10057.818352555887,365
e475ef22a4015c2b,REVERSAL,3,240,2.0,60.0,1.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
b73b83bbc537eb59,REVERSAL,3,240,2.0,60.0,1.0,0.5,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
25458b3340196429,REVERSAL,3,240,3.0,30.0,0.0,0.25,0.5,30,0.1,2,0.00578183525558873,1.5795151033115573e-05,0.001513772503410678,4.8267942350923,0.5,0.002896447944646545,0.00578183525558873,0.0,0.00578183525558873,0.0,0.0,0.0,1,-0.0015137725034106708,1.0,0,False,0.5822201936194783,10057.818352555887,365
ca4cde8f78fdfe1d,REVERSAL,3,240,3.0,30.0,0.0,0.5,0.5,30,0.1,3,-0.00022311665598606645,-6.113465260693118e-07,0.007475166485996275,0.9762785781499446,0.3333333333333333,-0.0015137725034106435,-0.00022311665598606645,0.0,0.00578183525558873,-0.0059704318581660365,0.0,0.0,1,-0.007475166485996332,1.0,0,False,2.1829103527376565,9997.76883344014,365
17fa8cc9ea58a77c,REVERSAL,3,240,3.0,30.0,1.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
7b488a01426d51b3,REVERSAL,3,240,3.0,30.0,1.0,0.5,0.5,30,0.1,2,-0.007475166485996332,-2.0556625863088485e-05,0.007475166485996306,0.0,0.0,-0.0037421021807883597,-0.007475166485996332,0.0,-0.0015137725034106708,-0.0059704318581660365,0.0,0.0,0,-0.007475166485996332,,0,False,2.1829103527376565,9925.248335140037,365
2c7845742fd905fa,REVERSAL,3,240,3.0,60.0,0.0,0.25,0.5,30,0.1,2,0.00578183525558873,1.5795151033115573e-05,0.001513772503410678,4.8267942350923,0.5,0.002896447944646545,0.00578183525558873,0.0,0.00578183525558873,0.0,0.0,0.0,1,-0.0015137725034106708,1.0,0,False,0.5822201936194783,10057.818352555887,365
b9517af987c74580,REVERSAL,3,240,3.0,60.0,0.0,0.5,0.5,30,0.1,2,0.00578183525558873,1.5795151033115573e-05,0.001513772503410678,4.8267942350923,0.5,0.002896447944646545,0.00578183525558873,0.0,0.00578183525558873,0.0,0.0,0.0,1,-0.0015137725034106708,1.0,0,False,0.5822201936194783,10057.818352555887,365
32e35f4231885b18,REVERSAL,3,240,3.0,60.0,1.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
19021f979d399860,REVERSAL,3,240,3.0,60.0,1.0,0.5,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
297bb96ecbf036bb,REVERSAL,5,60,2.0,30.0,0.0,0.25,0.5,30,0.1,2,0.014219466581889995,3.8683811819373304e-05,0.0014555504840486956,10.784831082518256,0.5,0.007121157809247086,0.014219466581889995,0.0,0.014219466581889995,0.0,0.0,0.0,1,-0.0014555504840486622,1.0,0,False,1.958691396820654,10142.1946658189,365
dffad32b7aea8af0,REVERSAL,5,60,2.0,30.0,0.0,0.5,0.5,30,0.1,6,-0.004801779025837116,-1.3187158542260491e-05,0.020182817954557144,0.7717455925629877,0.16666666666666666,-0.003603040757928829,0.01015515808267975,-0.014806574008794371,0.014219466581889995,-0.004007326454606441,-0.006112280054849539,-0.008747762729601538,1,-0.02018281795455723,1.0,0,False,2.171317218790174,9951.982209741629,365
45ef621df0939b86,REVERSAL,5,60,2.0,30.0,1.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
e56517d5b07dc971,REVERSAL,5,60,2.0,30.0,1.0,0.5,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
26e11970758840d3,REVERSAL,5,60,2.0,60.0,0.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
d19048076e912f7f,REVERSAL,5,60,2.0,60.0,0.0,0.5,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
8e1d58dda94701e5,REVERSAL,5,60,2.0,60.0,1.0,0.25,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
b5bded5e89c1d19e,REVERSAL,5,60,2.0,60.0,1.0,0.5,0.5,30,0.1,1,-0.0014555504840485511,-3.990706630818686e-06,0.001455550484048581,0.0,0.0,-0.0014555504840486958,-0.0014555504840486622,0.0,-0.0014555504840486622,0.0,0.0,0.0,0,-0.0014555504840486622,,0,False,0.5822201936194783,9985.444495159514,365
17e9d21ea15ed3a1,REVERSAL,5,60,3.0,30.0,0.0,0.25,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
c2c30a051feeda6f,REVERSAL,5,60,3.0,30.0,0.0,0.5,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
9d4e530f74ceca00,REVERSAL,5,60,3.0,30.0,1.0,0.25,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
001161cad2bc2fa7,REVERSAL,5,60,3.0,30.0,1.0,0.5,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
b4c9c0cd00e0e7b2,REVERSAL,5,60,3.0,60.0,0.0,0.25,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
85ff056232ac99f3,REVERSAL,5,60,3.0,60.0,0.0,0.5,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
6c960b0d2cd8266b,REVERSAL,5,60,3.0,60.0,1.0,0.25,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
ef1367e280f10045,REVERSAL,5,60,3.0,60.0,1.0,0.5,0.5,30,0.1,0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0,False,0.0,10000.0,365
18c88f29c3825e95,REVERSAL,5,240,2.0,30.0,0.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
da2c268bc17830ee,REVERSAL,5,240,2.0,30.0,0.0,0.5,0.5,30,0.1,4,-0.01629793272760094,-4.501872618378755e-05,0.01629793272760071,0.0,0.0,-0.004382784802900489,-0.0015137725034106708,-0.014806574008794371,-0.0015137725034106708,0.0,-0.006112280054849539,-0.008747762729601538,0,-0.016297932727600828,,0,False,2.171317218790174,9837.020672723991,365
ac829155d8bc8b14,REVERSAL,5,240,2.0,30.0,1.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
103024034be540e4,REVERSAL,5,240,2.0,30.0,1.0,0.5,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
06fd529dbf5ad053,REVERSAL,5,240,2.0,60.0,0.0,0.25,0.5,30,0.1,1,-0.0015137725034106708,-4.150455536366948e-06,0.0015137725034106552,0.0,0.0,-0.0015137725034106435,-0.0015137725034106708,0.0,-0.0015137725034106708,0.0,0.0,0.0,0,-0.0015137725034106708,,0,False,0.5822201936194783,9984.862274965893,365
