policy_id,event_filter,sweep_threshold_atr,peer_max_atr,smt_gap_atr,confirm_mode,confirm_count,stop_buffer_atr,target_mode,start,end,calendar_days,cost_bps,risk_fraction,initial_nav,final_nav,total_return,geometric_daily_growth,maximum_drawdown,trades,wins,losses,win_rate,profit_factor,median_trade_return,mean_trade_return,return_without_top_10pct_winners,top_five_positive_return_share,h1_return,h2_return,median_required_leverage,p95_required_leverage,max_required_leverage,median_hold_hours,p95_hold_hours,funding_events,terminal_exits,bankrupt,fit_gate_pass
996e9fbe6550c337,ALL,0.05,0.0,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
a967bc7bff08135c,ALL,0.15,0.0,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
ae501476368318d9,ALL,0.05,0.1,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
b0a919825718e161,ALL,0.15,0.0,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
d7357c660dd380f5,ALL,0.15,0.1,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9968.51174846159,-0.0031488251538410728,-8.640491808709072e-06,0.00980425926622297,2,1,1,0.5,0.6788308970276629,-0.0015414637371695553,-0.0015414637371695553,-0.00980425926622297,1.0,-0.0031488251538410728,0.0,0.6458588893907108,0.9454191909358319,0.9787036688852899,2.2916666666666665,2.8541666666666665,0,0,False,False
33d7704b212f4600,ALL,0.15,0.1,0.25,MICRO_BOS,1,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9903.751109574114,-0.009624889042588625,-2.649693021306021e-05,0.009850330826880582,3,1,2,0.3333333333333333,0.5098595412442243,-0.009784428147314287,-0.003174571832005387,-0.01953837911999201,1.0,-0.009624889042588625,0.0,0.7483458655970303,1.0449079236454222,1.0778592634285769,1.75,3.0999999999999996,0,0,False,False
482c78045113e30a,ALL,0.05,0.0,0.25,MICRO_BOS,1,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9903.751109574114,-0.009624889042588625,-2.649693021306021e-05,0.009850330826880582,3,1,2,0.3333333333333333,0.5098595412442243,-0.009784428147314287,-0.003174571832005387,-0.01953837911999201,1.0,-0.009624889042588625,0.0,0.7483458655970303,1.0449079236454222,1.0778592634285769,1.75,3.0999999999999996,0,0,False,False
bfa70a61ef16ea26,ALL,0.15,0.0,0.25,MICRO_BOS,1,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9903.751109574114,-0.009624889042588625,-2.649693021306021e-05,0.009850330826880582,3,1,2,0.3333333333333333,0.5098595412442243,-0.009784428147314287,-0.003174571832005387,-0.01953837911999201,1.0,-0.009624889042588625,0.0,0.7483458655970303,1.0449079236454222,1.0778592634285769,1.75,3.0999999999999996,0,0,False,False
f3a8e4fbba6abde8,ALL,0.05,0.1,0.25,MICRO_BOS,1,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9903.751109574114,-0.009624889042588625,-2.649693021306021e-05,0.009850330826880582,3,1,2,0.3333333333333333,0.5098595412442243,-0.009784428147314287,-0.003174571832005387,-0.01953837911999201,1.0,-0.009624889042588625,0.0,0.7483458655970303,1.0449079236454222,1.0778592634285769,1.75,3.0999999999999996,0,0,False,False
10cf79e6de29a2b9,FRIDAY,0.05,0.1,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
1994623a4cff0cd4,ALL,0.3,0.0,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
1dcea3711605da83,ALL,0.3,0.1,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
2da9a4c7700999f8,FRIDAY,0.15,0.0,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
325318195c101c0e,FRIDAY,0.3,0.1,0.1,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
4348e6d6fdcd0df3,FRIDAY,0.05,0.0,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
540e662762edeed2,ALL,0.3,0.1,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
6d17218ecb38bd9f,FRIDAY,0.3,0.1,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
6fd8317e3f0cd1b4,FRIDAY,0.15,0.0,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
711b5b96d9d35118,FRIDAY,0.05,0.0,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
74be1adf92f3832b,FRIDAY,0.05,0.1,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
7efe807dd512a321,FRIDAY,0.05,0.0,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
80bdb602a400f918,ALL,0.3,0.1,0.1,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
857863bb27fc7b0a,FRIDAY,0.15,0.1,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
914b4df9a05dd02e,FRIDAY,0.3,0.0,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
99aaada5e3b0e61c,FRIDAY,0.3,0.0,0.1,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
a1b2007efdf2ed74,FRIDAY,0.15,0.1,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
a4e6cc67188171ca,FRIDAY,0.15,0.1,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
ac6681400db2aa22,ALL,0.3,0.1,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
ac801bdf01b05f9f,ALL,0.3,0.0,0.1,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
aeffe5e51f4244fc,ALL,0.3,0.0,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
bed849ebde157235,ALL,0.3,0.0,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
c3ecbdb70743075d,FRIDAY,0.05,0.1,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
c4fe3b44b2c4a5b3,FRIDAY,0.3,0.0,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
ded2836ffb06aaf8,FRIDAY,0.3,0.1,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
ec8808776212d96b,FRIDAY,0.3,0.0,0.25,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
f604aca245633335,FRIDAY,0.3,0.1,0.25,MICRO_BOS,2,0.05,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
fc7206ad8e2f2a50,FRIDAY,0.15,0.0,0.1,MICRO_BOS,2,0.05,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9902.012967761064,-0.009798703223893646,-2.6977790737792162e-05,0.009798703223893646,1,0,1,0.0,0.0,-0.009798703223893592,-0.009798703223893592,-0.009798703223893646,0.0,-0.009798703223893646,0.0,1.0064838805316,1.0064838805316,1.0064838805316,2.9166666666666665,2.9166666666666665,0,0,False,False
08d779bab936307a,FRIDAY,0.3,0.1,0.1,MICRO_BOS,2,0.15,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
1b906b7cd9464e4f,FRIDAY,0.05,0.1,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
291fd1f499f9dfd2,FRIDAY,0.3,0.1,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
2f14b2cf005a802e,ALL,0.3,0.0,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
30b87d370054435a,FRIDAY,0.05,0.1,0.25,MICRO_BOS,2,0.15,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
424cb1af01d661f4,FRIDAY,0.05,0.1,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
42a9aaf16730bbaa,FRIDAY,0.3,0.1,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
4df6772025ffc274,FRIDAY,0.3,0.1,0.25,MICRO_BOS,2,0.15,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
56eded7b4d0c7447,FRIDAY,0.15,0.0,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
5c8aecb5358a68bc,ALL,0.3,0.1,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
71aa4d47dd1e53ae,FRIDAY,0.3,0.0,0.1,MICRO_BOS,2,0.15,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
72b3886996410f21,FRIDAY,0.15,0.1,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
8daad4552e17c33a,ALL,0.3,0.0,0.1,MICRO_BOS,2,0.15,OPPOSITE_LIQUIDITY,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
91b0ab0f32735d23,FRIDAY,0.15,0.0,0.1,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
94234b5eafade20c,ALL,0.3,0.0,0.25,MICRO_BOS,2,0.15,PRE_RANGE_MID,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59+00:00,365,18,0.01,10000.0,9901.95740733777,-0.00980425926622297,-2.6993163032007494e-05,0.00980425926622297,1,0,1,0.0,0.0,-0.009804259266222947,-0.009804259266222947,-0.00980425926622297,0.0,-0.00980425926622297,0.0,0.9787036688852899,0.9787036688852899,0.9787036688852899,2.9166666666666665,2.9166666666666665,0,0,False,False
